round,pool_type,race_no,gender,event_name,age_group_label,world_record,japan_record,meet_record,rank,team_name,combined_age,lane,time_display,time_seconds,is_meet_record,is_japan_record,is_world_record,lap_times
77,長水路,3,女子,4×50mフリーリレー,160～199歳,1:48.44,1:54.99,2:05.08,2,セ・二俣川,192,3/8,2:22.32,142.32,False,False,False,"36.52,1:12.00,1:47.97"
77,長水路,3,女子,4×50mフリーリレー,160～199歳,1:48.44,1:54.99,2:05.08,3,セ・天王洲,179,2/7,2:29.78,149.78,False,False,False,"36.27,1:17.80,1:56.69"
77,長水路,3,女子,4×50mフリーリレー,160～199歳,1:48.44,1:54.99,2:05.08,4,セ・南青山,165,3/10,2:38.82,158.82,False,False,False,"42.48,1:30.76,2:05.02"
77,長水路,3,女子,4×50mフリーリレー,160～199歳,1:48.44,1:54.99,2:05.08,5,セ・茂原,176,2/6,2:43.32,163.32,False,False,False,"30.72,1:16.10,2:07.69"
77,長水路,3,女子,4×50mフリーリレー,120～159歳,1:49.03,1:50.35,2:00.42,1,セ・おおたか,152,3/3,2:17.20,137.2,False,False,False,"34.01,1:11.46,1:45.56"
77,長水路,3,女子,4×50mフリーリレー,120～159歳,1:49.03,1:50.35,2:00.42,2,セ・平塚,155,3/1,2:19.94,139.94,False,False,False,"36.15,1:14.59,1:45.79"
77,長水路,3,女子,4×50mフリーリレー,72～119歳,1:50.28,1:49.78,1:57.97,1,セ・成城,111,3/6,2:04.63,124.63,False,False,False,"31.55,1:03.10,1:33.13"
77,長水路,3,女子,4×50mフリーリレー,72～119歳,1:50.28,1:49.78,1:57.97,2,セ・二俣川,100,3/5,2:06.77,126.77,False,False,False,"30.54,1:04.51,1:37.05"
77,長水路,4,男子,4×50mフリーリレー,280～319歳,2:28.92,2:28.92,2:18.54,1,セ・成城,296,1/7,2:28.92,148.92000000000002,False,False,False,"35.22,1:10.05,1:47.34"
77,長水路,4,男子,4×50mフリーリレー,240～279歳,1:42.40,1:52.37,1:53.59,1,セ・前橋,241,3/5,1:53.10,113.1,True,False,False,"28.77,56.40,1:26.45"
77,長水路,4,男子,4×50mフリーリレー,240～279歳,1:42.40,1:52.37,1:53.59,2,セ・二俣川,240,2/6,2:08.11,128.11,False,False,False,"32.18,1:10.35,1:38.66"
77,長水路,4,男子,4×50mフリーリレー,240～279歳,1:42.40,1:52.37,1:53.59,3,セ・市ヶ尾,250,2/7,2:15.47,135.47,False,False,False,"32.84,1:06.67,1:42.60"
77,長水路,4,男子,4×50mフリーリレー,240～279歳,1:42.40,1:52.37,1:53.59,4,セ・長津田,244,1/5,2:19.45,139.45,False,False,False,"33.08,1:10.40,1:49.61"
77,長水路,4,男子,4×50mフリーリレー,240～279歳,1:42.40,1:52.37,1:53.59,5,セ・おおたか,255,1/2,2:49.40,169.4,False,False,False,"39.59,1:26.80,2:02.84"
77,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,1,セ・市ヶ尾,208,3/3,1:52.73,112.72999999999999,False,False,False,"25.91,54.86,1:25.47"
77,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,2,セ・長津田,208,3/8,1:54.60,114.6,False,False,False,"29.09,58.25,1:27.05"
77,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,3,セ・葛西,221,2/5,2:01.59,121.59,False,False,False,"31.73,1:01.03,1:30.69"
77,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,4,セ・二俣川,202,3/9,2:02.52,122.52,False,False,False,"30.81,1:01.54,1:34.78"
77,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,5,セ・南青山,213,2/2,2:02.76,122.76,False,False,False,"31.44,1:02.99,1:36.94"
77,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,6,セ・慶應日吉,218,3/10,2:07.17,127.17,False,False,False,"29.38,1:02.20,1:38.25"
77,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,7,セ・阿佐谷,215,2/8,2:11.77,131.77,False,False,False,"28.03,1:07.58,1:42.42"
77,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,8,セ・天王洲,210,1/6,2:14.61,134.61,False,False,False,"32.73,1:03.25,1:44.51"
77,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,9,セ・慶應日吉,207,2/9,2:15.54,135.54,False,False,False,"32.99,1:06.87,1:37.50"
77,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,10,セ・武蔵小杉,230,3/2,2:21.33,141.32999999999998,False,False,False,"33.58,1:08.28,1:43.72"
77,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,11,セ・上池袋,218,1/4,2:22.08,142.07999999999998,False,False,False,"33.81,1:13.80,1:51.95"
77,長水路,4,男子,4×50mフリーリレー,200～239歳,1:38.24,1:43.25,1:46.48,12,セ・大森,239,1/3,2:51.69,171.69,False,False,False,"32.56,1:18.83,1:59.53"
77,長水路,4,男子,4×50mフリーリレー,160～199歳,1:34.92,1:36.77,1:41.69,1,セ・二俣川,163,4/7,1:49.44,109.44,False,False,False,"28.52,54.58,1:22.72"
77,長水路,4,男子,4×50mフリーリレー,160～199歳,1:34.92,1:36.77,1:41.69,2,セ・用賀,182,3/4,1:57.10,117.1,False,False,False,"28.69,58.54,1:30.91"
77,長水路,4,男子,4×50mフリーリレー,160～199歳,1:34.92,1:36.77,1:41.69,3,セ・長津田,162,3/1,2:01.42,121.42,False,False,False,"27.04,56.27,1:28.51"
77,長水路,4,男子,4×50mフリーリレー,160～199歳,1:34.92,1:36.77,1:41.69,4,セ・武蔵小杉,190,4/5,2:04.71,124.71,False,False,False,"32.41,1:02.70,1:33.55"
77,長水路,4,男子,4×50mフリーリレー,160～199歳,1:34.92,1:36.77,1:41.69,5,セ・清瀬,182,2/4,2:06.65,126.65,False,False,False,"25.22,58.60,1:35.22"
77,長水路,4,男子,4×50mフリーリレー,120～159歳,1:32.84,1:34.17,1:41.73,1,セ・柏,133,4/3,1:48.76,108.75999999999999,False,False,False,"25.45,50.96,1:19.31"
77,長水路,4,男子,4×50mフリーリレー,120～159歳,1:32.84,1:34.17,1:41.73,2,セ・阿佐谷,153,4/2,1:50.25,110.25,False,False,False,"27.00,56.06,1:24.38"
77,長水路,4,男子,4×50mフリーリレー,120～159歳,1:32.84,1:34.17,1:41.73,3,セ・天王洲,134,3/7,1:51.66,111.66,False,False,False,"26.83,55.07,1:23.43"
77,長水路,4,男子,4×50mフリーリレー,120～159歳,1:32.84,1:34.17,1:41.73,4,セ・成城,139,4/10,1:55.21,115.21000000000001,False,False,False,"28.11,55.96,1:26.77"
77,長水路,4,男子,4×50mフリーリレー,72～119歳,1:31.95,1:33.32,1:40.19,1,セ・八王子,93,4/6,1:41.08,101.08,False,False,False,"25.92,50.01,1:16.32"
77,長水路,4,男子,4×50mフリーリレー,72～119歳,1:31.95,1:33.32,1:40.19,2,セ・成城,96,4/9,1:46.71,106.71000000000001,False,False,False,"27.43,54.73,1:20.85"
77,長水路,4,男子,4×50mフリーリレー,72～119歳,1:31.95,1:33.32,1:40.19,3,セ・葛西,115,4/4,1:46.85,106.85,False,False,False,"26.63,53.18,1:19.70"
77,長水路,4,男子,4×50mフリーリレー,72～119歳,1:31.95,1:33.32,1:40.19,4,セ・二俣川,88,4/8,1:49.75,109.75,False,False,False,"30.29,57.11,1:23.42"
77,長水路,4,男子,4×50mフリーリレー,72～119歳,1:31.95,1:33.32,1:40.19,5,セ・清瀬,93,3/6,1:52.78,112.78,False,False,False,"27.35,53.74,1:25.28"
77,長水路,5,女子,4×100mフリーリレー,280～319歳,5:26.29,5:38.49,6:20.23,1,セ・天王洲,288,1/8,7:05.34,425.34,False,False,False,"50.00,1:49.84,2:41.29,3:44.50,4:35.03,5:28.36,6:13.24"
77,長水路,5,女子,4×100mフリーリレー,240～279歳,4:36.74,4:56.33,5:25.14,1,セ・二俣川,247,2/2,5:35.72,335.72,False,False,False,"40.82,1:25.62,2:06.32,2:51.34,3:32.81,4:19.56,4:56.09"
77,長水路,5,女子,4×100mフリーリレー,240～279歳,4:36.74,4:56.33,5:25.14,2,セ・成城,243,1/5,5:36.26,336.26,False,False,False,"40.93,1:27.44,2:08.80,2:58.96,3:37.72,4:18.79,4:54.65"
77,長水路,5,女子,4×100mフリーリレー,240～279歳,4:36.74,4:56.33,5:25.14,3,セ・南千住,250,1/4,6:19.70,379.7,False,False,False,"33.86,1:11.90,1:59.32,2:53.82,3:39.60,4:30.53,5:22.72"
77,長水路,5,女子,4×100mフリーリレー,240～279歳,4:36.74,4:56.33,5:25.14,4,セ・天王洲,252,1/2,7:02.76,422.76,False,False,False,"42.43,1:26.40,2:24.89,3:29.36,4:21.46,5:20.18,6:10.70"
77,長水路,5,女子,4×100mフリーリレー,200～239歳,4:20.68,4:29.24,5:18.59,1,セ・長津田,203,1/6,6:20.72,380.72,False,False,False,"35.64,1:19.87,2:02.32,2:55.38,3:42.61,4:42.53,5:28.43"
77,長水路,5,女子,4×100mフリーリレー,200～239歳,4:20.68,4:29.24,5:18.59,2,セ・大森,213,1/7,6:36.31,396.31,False,False,False,"44.94,1:40.94,2:28.67,3:24.59,4:15.87,5:10.93,5:52.34"
77,長水路,5,女子,4×100mフリーリレー,160～199歳,4:06.90,4:19.20,4:48.97,1,セ・目黒,160,2/5,4:36.81,276.81,True,False,False,"32.30,1:08.23,1:45.03,2:25.93,2:57.31,3:31.33,4:02.35"
77,長水路,5,女子,4×100mフリーリレー,160～199歳,4:06.90,4:19.20,4:48.97,2,セ・阿佐谷,177,2/3,5:20.22,320.22,False,False,False,"39.10,1:21.40,2:01.14,2:44.15,3:22.12,4:05.35,4:39.49"
77,長水路,5,女子,4×100mフリーリレー,160～199歳,4:06.90,4:19.20,4:48.97,3,セ・二俣川,192,2/8,5:33.78,333.78,False,False,False,"39.15,1:20.25,2:01.69,2:45.92,3:24.81,4:09.62,4:48.07"
77,長水路,5,女子,4×100mフリーリレー,160～199歳,4:06.90,4:19.20,4:48.97,4,セ・天王洲,178,1/3,6:25.53,385.53,False,False,False,"48.49,1:41.05,2:28.81,3:21.64,4:10.09,5:02.13,5:42.02"
77,長水路,5,女子,4×100mフリーリレー,120～159歳,4:04.10,4:07.62,4:35.52,1,セ・成城,137,2/6,4:47.22,287.22,False,False,False,"34.14,1:15.00,1:46.68,2:24.69,2:57.83,3:36.77,4:10.50"
77,長水路,5,女子,4×100mフリーリレー,120～159歳,4:04.10,4:07.62,4:35.52,2,セ・長津田,140,2/7,4:47.49,287.49,False,False,False,"32.16,1:08.26,1:40.70,2:16.66,2:55.02,3:40.76,4:12.67"
77,長水路,5,女子,4×100mフリーリレー,72～119歳,4:00.96,4:00.96,4:29.70,1,セ・二俣川,100,2/4,4:44.81,284.81,False,False,False,"31.27,1:05.84,1:42.34,2:24.66,3:00.26,3:39.16,4:10.50"
77,長水路,6,男子,4×100mフリーリレー,200～239歳,3:46.05,3:50.69,4:07.60,1,セ・大宮宮原,204,1/6,4:26.88,266.88,False,False,False,"31.12,1:05.13,1:39.42,2:17.66,2:49.97,3:25.35,3:54.01"
77,長水路,6,男子,4×100mフリーリレー,200～239歳,3:46.05,3:50.69,4:07.60,2,セ・二俣川,205,1/7,4:45.70,285.7,False,False,False,"33.77,1:11.71,1:44.89,2:21.49,2:58.77,3:39.05,4:10.61"
77,長水路,6,男子,4×100mフリーリレー,200～239歳,3:46.05,3:50.69,4:07.60,3,セ・天王洲,211,1/3,5:09.72,309.72,False,False,False,"32.49,1:09.52,1:48.08,2:30.37,3:08.25,3:56.98,4:32.79"
77,長水路,6,男子,4×100mフリーリレー,200～239歳,3:46.05,3:50.69,4:07.60,4,セ・阿佐谷,234,1/2,5:12.71,312.71,False,False,False,"37.41,1:22.48,1:54.58,2:34.15,3:15.89,3:59.47,4:35.60"
77,長水路,6,男子,4×100mフリーリレー,200～239歳,3:46.05,3:50.69,4:07.60,5,セ・茂原,222,1/8,5:32.59,332.59000000000003,False,False,False,"26.93,57.09,1:36.44,2:25.95,3:10.51,4:07.11,4:48.99"
77,長水路,6,男子,4×100mフリーリレー,160～199歳,3:38.60,3:39.77,3:52.78,1,セ・二俣川,166,2/6,3:49.44,229.44,True,False,False,"27.52,57.37,1:25.71,1:57.16,2:23.67,2:53.39,3:20.34"
77,長水路,6,男子,4×100mフリーリレー,160～199歳,3:38.60,3:39.77,3:52.78,2,セ・成城,174,2/2,4:15.94,255.94,False,False,False,"30.48,1:02.86,1:35.28,2:11.44,2:41.36,3:17.02,3:45.03"
77,長水路,6,男子,4×100mフリーリレー,160～199歳,3:38.60,3:39.77,3:52.78,3,セ・大森,168,1/4,4:53.13,293.13,False,False,False,"28.74,1:00.67,1:38.48,2:23.00,2:59.72,3:41.08,4:14.47"
77,長水路,6,男子,4×100mフリーリレー,120～159歳,3:28.93,3:32.50,3:39.10,1,セ・武蔵小杉,136,2/5,3:54.98,234.98,False,False,False,"27.64,57.54,1:24.73,1:55.62,2:23.56,2:55.13,3:23.86"
77,長水路,6,男子,4×100mフリーリレー,120～159歳,3:28.93,3:32.50,3:39.10,2,セ・阿佐谷,153,2/7,4:04.57,244.57,False,False,False,"27.16,57.10,1:27.09,1:58.96,2:30.32,3:05.63,3:33.32"
77,長水路,6,男子,4×100mフリーリレー,120～159歳,3:28.93,3:32.50,3:39.10,3,セ・大宮宮原,128,2/3,4:05.13,245.13,False,False,False,"29.39,1:00.92,1:33.98,2:09.99,2:38.02,3:09.26,3:36.15"
77,長水路,6,男子,4×100mフリーリレー,120～159歳,3:28.93,3:32.50,3:39.10,4,セ・天王洲,134,1/5,4:20.49,260.49,False,False,False,"28.05,58.88,1:29.40,2:05.83,2:36.08,3:11.09,3:43.33"
77,長水路,6,男子,4×100mフリーリレー,72～119歳,3:30.77,3:30.77,3:44.19,1,セ・清瀬,89,2/8,4:05.30,245.3,False,False,False,"26.80,1:01.12,1:31.20,2:06.54,2:34.77,3:08.32,3:35.88"
77,長水路,6,男子,4×100mフリーリレー,72～119歳,3:30.77,3:30.77,3:44.19,2,セ・二俣川,96,2/4,4:05.88,245.88,False,False,False,"28.22,1:00.38,1:28.42,2:00.22,2:30.52,3:05.21,3:33.50"
77,長水路,11,女子,4×50mメドレーリレー,280～319歳,2:34.78,2:43.32,3:12.99,1,セ・葛西,286,1/4,3:04.43,184.43,True,False,False,"50.23,1:38.60,2:22.43"
77,長水路,11,女子,4×50mメドレーリレー,280～319歳,2:34.78,2:43.32,3:12.99,2,セ・成城,285,1/3,3:28.96,208.96,False,False,False,"1:01.05,1:55.93,2:49.22"
77,長水路,11,女子,4×50mメドレーリレー,280～319歳,2:34.78,2:43.32,3:12.99,3,墨田区体育館,297,1/8,3:59.60,239.6,False,False,False,"58.54,2:04.72,3:16.29"
77,長水路,11,女子,4×50mメドレーリレー,280～319歳,2:34.78,2:43.32,3:12.99,4,セ・慶應日吉,305,1/2,3:59.69,239.69,False,False,False,"1:02.67,2:04.79,3:06.81"
77,長水路,11,女子,4×50mメドレーリレー,240～279歳,2:19.90,2:25.60,2:34.86,1,セ・成城,248,2/7,2:46.43,166.43,False,False,False,"46.64,1:34.75,2:10.81"
77,長水路,11,女子,4×50mメドレーリレー,240～279歳,2:19.90,2:25.60,2:34.86,2,セ・二俣川,245,2/3,2:49.28,169.28,False,False,False,"44.58,1:30.50,2:09.05"
77,長水路,11,女子,4×50mメドレーリレー,240～279歳,2:19.90,2:25.60,2:34.86,3,セ・成瀬,252,2/2,3:07.96,187.96,False,False,False,"52.01,1:40.59,2:22.61"
77,長水路,11,女子,4×50mメドレーリレー,240～279歳,2:19.90,2:25.60,2:34.86,4,セ・成城,258,2/9,3:17.29,197.29,False,False,False,"48.12,1:37.75,2:32.41"
77,長水路,11,女子,4×50mメドレーリレー,200～239歳,2:08.87,2:13.47,2:20.02,1,セ・市ヶ尾,200,3/3,2:34.60,154.6,False,False,False,"43.45,1:26.38,1:57.57"
77,長水路,11,女子,4×50mメドレーリレー,200～239歳,2:08.87,2:13.47,2:20.02,2,セ・越谷,204,2/4,2:38.87,158.87,False,False,False,"45.42,1:30.12,2:03.19"
77,長水路,11,女子,4×50mメドレーリレー,200～239歳,2:08.87,2:13.47,2:20.02,3,セ・二俣川,200,2/5,2:47.35,167.35,False,False,False,"43.16,1:28.00,2:11.34"
77,長水路,11,女子,4×50mメドレーリレー,200～239歳,2:08.87,2:13.47,2:20.02,4,セ・松戸,216,2/6,2:47.92,167.92000000000002,False,False,False,"44.88,1:33.27,2:16.31"
77,長水路,11,女子,4×50mメドレーリレー,200～239歳,2:08.87,2:13.47,2:20.02,5,セ・慶應日吉,205,2/8,2:54.27,174.27,False,False,False,"47.98,1:44.62,2:18.42"
77,長水路,11,女子,4×50mメドレーリレー,200～239歳,2:08.87,2:13.47,2:20.02,6,セ・清瀬,239,1/6,3:02.43,182.43,False,False,False,"52.15,1:41.54,2:25.73"
77,長水路,11,女子,4×50mメドレーリレー,200～239歳,2:08.87,2:13.47,2:20.02,7,セ・越谷,227,1/5,3:03.02,183.02,False,False,False,"45.61,1:39.77,2:18.54"
77,長水路,11,女子,4×50mメドレーリレー,200～239歳,2:08.87,2:13.47,2:20.02,8,セ・桶川北本,205,1/7,3:09.79,189.79,False,False,False,"55.08,1:51.47,2:27.16"
77,長水路,11,女子,4×50mメドレーリレー,160～199歳,2:02.92,2:06.69,2:15.71,1,セ・葛西,187,3/2,2:29.46,149.46,False,False,False,"38.15,1:24.31,1:57.38"
77,長水路,11,女子,4×50mメドレーリレー,160～199歳,2:02.92,2:06.69,2:15.71,2,セ・大森,199,3/10,2:34.98,154.98,False,False,False,"36.86,1:24.50,1:57.11"
77,長水路,11,女子,4×50mメドレーリレー,160～199歳,2:02.92,2:06.69,2:15.71,3,セ・成城,188,3/8,2:35.59,155.59,False,False,False,"39.77,1:24.68,2:00.71"
77,長水路,11,女子,4×50mメドレーリレー,160～199歳,2:02.92,2:06.69,2:15.71,4,セ・阿佐谷,191,3/6,2:43.54,163.54,False,False,False,"38.91,1:28.68,2:05.53"
77,長水路,11,女子,4×50mメドレーリレー,120～159歳,1:59.41,1:59.41,2:16.17,1,セ・長津田,140,3/7,2:23.34,143.34,False,False,False,"36.34,1:15.40,1:46.21"
77,長水路,11,女子,4×50mメドレーリレー,120～159歳,,,,2,セ・南青山,131,3/1,2:33.65,153.65,False,False,False,"41.09,1:16.99,1:53.04"
77,長水路,11,女子,4×50mメドレーリレー,120～159歳,,,,3,セ・おおたか,152,3/9,2:37.99,157.99,False,False,False,"44.66,1:27.67,2:03.27"
77,長水路,11,女子,4×50mメドレーリレー,72～119歳,2:00.05,2:02.39,2:13.72,1,セ・二俣川,100,3/5,2:23.05,143.05,False,False,False,"34.90,1:17.85,1:49.77"
77,長水路,11,女子,4×50mメドレーリレー,72～119歳,2:00.05,2:02.39,2:13.72,2,セ・成城,111,3/4,2:23.73,143.73,False,False,False,"35.97,1:17.47,1:52.41"
77,長水路,12,男子,4×50mメドレーリレー,280～319歳,2:07.03,2:17.91,2:35.20,1,セ・成城,291,1/7,2:49.09,169.09,False,False,False,"44.28,1:31.75,2:12.43"
77,長水路,12,男子,4×50mメドレーリレー,280～319歳,2:07.03,2:17.91,2:35.20,2,セ・阿佐谷,285,1/8,3:01.89,181.89,False,False,False,"59.19,1:42.71,2:21.89"
77,長水路,12,男子,4×50mメドレーリレー,240～279歳,1:57.46,2:03.13,2:03.13,1,セ・二俣川,242,1/5,2:38.23,158.23,False,False,False,"36.27,1:19.80,2:04.04"
77,長水路,12,男子,4×50mメドレーリレー,240～279歳,1:57.46,2:03.13,2:03.13,2,セ・長津田,252,1/6,2:46.90,166.9,False,False,False,"45.38,1:25.55,2:13.66"
77,長水路,12,男子,4×50mメドレーリレー,240～279歳,1:57.46,2:03.13,2:03.13,3,セ・葛西,253,1/3,2:50.66,170.66,False,False,False,"39.23,1:29.50,2:05.33"
77,長水路,12,男子,4×50mメドレーリレー,240～279歳,1:57.46,2:03.13,2:03.13,4,Ｇ－ＳＰＡ,251,1/2,2:54.85,174.85,False,False,False,"41.88,1:29.05,2:13.69"
77,長水路,12,男子,4×50mメドレーリレー,200～239歳,1:50.83,1:52.57,1:56.72,1,セ・市ヶ尾,200,4/9,2:02.39,122.39,False,False,False,"31.23,1:08.92,1:35.59"
77,長水路,12,男子,4×50mメドレーリレー,200～239歳,1:50.83,1:52.57,1:56.72,2,セ・清瀬,210,3/6,2:08.89,128.89,False,False,False,"35.08,1:09.78,1:41.53"
77,長水路,12,男子,4×50mメドレーリレー,200～239歳,1:50.83,1:52.57,1:56.72,3,セ・成城,200,2/6,2:18.56,138.56,False,False,False,"32.66,1:07.85,1:39.12"
77,長水路,12,男子,4×50mメドレーリレー,200～239歳,1:50.83,1:52.57,1:56.72,4,セ・二俣川,200,2/5,2:20.23,140.23,False,False,False,"36.30,1:14.18,1:45.62"
77,長水路,12,男子,4×50mメドレーリレー,200～239歳,1:50.83,1:52.57,1:56.72,5,セ・用賀,202,2/4,2:24.78,144.78,False,False,False,"36.28,1:20.83,1:54.04"
77,長水路,12,男子,4×50mメドレーリレー,200～239歳,1:50.83,1:52.57,1:56.72,6,セ・松戸,202,2/8,2:28.81,148.81,False,False,False,"34.61,1:14.61,1:55.74"
77,長水路,12,男子,4×50mメドレーリレー,200～239歳,1:50.83,1:52.57,1:56.72,7,セ・天王洲,211,1/4,2:30.85,150.85,False,False,False,"45.27,1:26.05,2:04.34"
77,長水路,12,男子,4×50mメドレーリレー,160～199歳,1:45.47,1:46.32,1:51.35,1,セ・大宮宮原,163,3/5,2:06.41,126.41,False,False,False,"39.18,1:08.92,1:36.52"
77,長水路,12,男子,4×50mメドレーリレー,160～199歳,1:45.47,1:46.32,1:51.35,2,セ・二俣川,163,4/10,2:06.61,126.61,False,False,False,"31.42,1:06.00,1:34.93"
77,長水路,12,男子,4×50mメドレーリレー,160～199歳,1:45.47,1:46.32,1:51.35,3,セ・南千住,192,4/8,2:07.20,127.2,False,False,False,"34.07,1:05.06,1:38.27"
77,長水路,12,男子,4×50mメドレーリレー,160～199歳,1:45.47,1:46.32,1:51.35,4,セ・おおたか,166,3/2,2:09.93,129.93,False,False,False,"35.39,1:05.76,1:39.73"
77,長水路,12,男子,4×50mメドレーリレー,160～199歳,1:45.47,1:46.32,1:51.35,5,セ・大森,174,3/1,2:12.96,132.96,False,False,False,"37.50,1:20.44,1:47.42"
77,長水路,12,男子,4×50mメドレーリレー,160～199歳,1:45.47,1:46.32,1:51.35,6,セ・慶應日吉,184,3/3,2:13.68,133.68,False,False,False,"33.31,1:18.97,1:44.97"
77,長水路,12,男子,4×50mメドレーリレー,160～199歳,1:45.47,1:46.32,1:51.35,7,セ・成瀬,168,3/10,2:19.20,139.2,False,False,False,"38.77,1:14.76,1:43.86"
77,長水路,12,男子,4×50mメドレーリレー,160～199歳,1:45.47,1:46.32,1:51.35,8,セ・福生,182,2/2,2:27.02,147.02,False,False,False,"43.83,1:25.69,1:57.10"
77,長水路,12,男子,4×50mメドレーリレー,120～159歳,1:42.06,1:42.09,1:52.11,1,ミズノＭＴ,130,3/9,1:55.28,115.28,False,False,False,"29.45,1:01.32,1:30.62"
77,長水路,12,男子,4×50mメドレーリレー,120～159歳,1:42.06,1:42.09,1:52.11,2,セ・二俣川,144,4/7,1:59.22,119.22,False,False,False,"34.18,1:04.40,1:33.51"
