round,pool_type,race_no,gender,event_name,age_group_label,world_record,japan_record,meet_record,rank,team_name,combined_age,lane,time_display,time_seconds,is_meet_record,is_japan_record,is_world_record,lap_times
78,長水路,17,混合,4×50mメドレーリレー,200～239歳,1:57.86,2:00.33,2:08.68,4,長津田,203,2/5,2:32.06,152.06,False,False,False,"45.13,1:21.67,1:54.91"
78,長水路,17,混合,4×50mメドレーリレー,200～239歳,1:57.86,2:00.33,2:08.68,5,越谷,210,2/6,2:37.21,157.21,False,False,False,"48.15,1:29.39,2:03.33"
78,長水路,17,混合,4×50mメドレーリレー,200～239歳,1:57.86,2:00.33,2:08.68,6,用賀,203,2/2,2:43.36,163.36,False,False,False,"51.47,1:30.24,1:59.57"
78,長水路,17,混合,4×50mメドレーリレー,200～239歳,1:57.86,2:00.33,2:08.68,7,松戸,226,3/1,2:44.00,164.0,False,False,False,"35.38,1:25.91,2:06.42"
78,長水路,17,混合,4×50mメドレーリレー,200～239歳,1:57.86,2:00.33,2:08.68,8,新都心,215,2/10,2:49.31,169.31,False,False,False,"43.66,1:28.56,2:04.68"
78,長水路,17,混合,4×50mメドレーリレー,200～239歳,1:57.86,2:00.33,2:08.68,9,阿佐谷,231,2/9,2:51.01,171.01,False,False,False,"39.08,1:31.35,2:09.25"
78,長水路,17,混合,4×50mメドレーリレー,200～239歳,1:57.86,2:00.33,2:08.68,10,慶應日吉,225,1/8,3:05.35,185.35,False,False,False,"47.83,1:32.59,2:20.33"
78,長水路,17,混合,4×50mメドレーリレー,160～199歳,1:53.25,1:55.11,2:07.28,1,長津田,183,4/8,2:09.19,129.19,False,False,False,"34.88,1:10.00,1:40.97"
78,長水路,17,混合,4×50mメドレーリレー,160～199歳,1:53.25,1:55.11,2:07.28,2,おおたか,163,4/10,2:16.76,136.76,False,False,False,"35.72,1:17.61,1:46.00"
78,長水路,17,混合,4×50mメドレーリレー,160～199歳,1:53.25,1:55.11,2:07.28,3,慶應日吉,177,3/2,2:20.01,140.01,False,False,False,"38.26,1:14.36,1:47.68"
78,長水路,17,混合,4×50mメドレーリレー,160～199歳,1:53.25,1:55.11,2:07.28,4,阿佐谷,166,3/9,2:26.73,146.73,False,False,False,"40.95,1:17.56,1:50.46"
78,長水路,17,混合,4×50mメドレーリレー,160～199歳,1:53.25,1:55.11,2:07.28,5,二俣川,176,4/1,2:28.87,148.87,False,False,False,"31.48,1:07.57,1:53.74"
78,長水路,17,混合,4×50mメドレーリレー,160～199歳,1:53.25,1:55.11,2:07.28,6,成城,179,3/10,2:29.77,149.77,False,False,False,"35.88,1:21.44,1:58.44"
78,長水路,17,混合,4×50mメドレーリレー,160～199歳,1:53.25,1:55.11,2:07.28,7,川崎,197,2/8,2:31.51,151.51,False,False,False,"36.40,1:13.37,1:53.14"
78,長水路,17,混合,4×50mメドレーリレー,160～199歳,1:53.25,1:55.11,2:07.28,8,川崎,176,2/1,2:41.02,161.02,False,False,False,"32.18,1:20.72,2:03.25"
78,長水路,17,混合,4×50mメドレーリレー,160～199歳,1:53.25,1:55.11,2:07.28,9,大森,189,2/7,2:50.50,170.5,False,False,False,"47.84,1:30.68,2:17.57"
78,長水路,17,混合,4×50mメドレーリレー,160～199歳,1:53.25,1:55.11,2:07.28,10,我孫子,199,1/7,2:56.00,176.0,False,False,False,"1:05.02,1:41.75,2:14.12"
78,長水路,17,混合,4×50mメドレーリレー,120～159歳,1:49.61,1:49.90,2:01.01,1,おおたか,133,4/6,2:06.65,126.65,False,False,False,"35.34,1:04.83,1:33.02"
78,長水路,17,混合,4×50mメドレーリレー,120～159歳,1:49.61,1:49.90,2:01.01,2,南千住,158,4/2,2:07.15,127.15,False,False,False,"35.76,1:06.92,1:38.07"
78,長水路,17,混合,4×50mメドレーリレー,120～159歳,1:49.61,1:49.90,2:01.01,3,平塚,150,4/7,2:12.21,132.21,False,False,False,"38.48,1:10.88,1:38.20"
78,長水路,17,混合,4×50mメドレーリレー,120～159歳,1:49.61,1:49.90,2:01.01,4,長津田,137,3/6,2:22.53,142.53,False,False,False,"34.45,1:14.56,1:52.44"
78,長水路,17,混合,4×50mメドレーリレー,120～159歳,1:49.61,1:49.90,2:01.01,5,茂原,151,2/4,2:33.84,153.84,False,False,False,"32.44,1:28.27,1:55.50"
78,長水路,17,混合,4×50mメドレーリレー,72～119歳,1:47.29,1:48.98,2:00.62,1,成城,95,4/5,2:04.45,124.45,False,False,False,"35.83,1:08.14,1:33.86"
78,長水路,17,混合,4×50mメドレーリレー,72～119歳,1:47.29,1:48.98,2:00.62,2,二俣川,97,4/3,2:09.60,129.6,False,False,False,"32.63,1:04.83,1:37.34"
78,長水路,17,混合,4×50mメドレーリレー,72～119歳,1:47.29,1:48.98,2:00.62,3,蒲田,114,4/9,2:12.24,132.24,False,False,False,"35.33,1:08.11,1:41.89"
78,長水路,17,混合,4×50mメドレーリレー,72～119歳,1:47.29,1:48.98,2:00.62,4,長津田,105,4/4,2:12.92,132.92,False,False,False,"31.97,1:09.87,1:43.34"
78,長水路,18,女子,4×100mメドレーリレー,240～279歳,5:19.05,5:29.51,6:21.43,1,成城,242,1/4,6:14.42,374.42,True,False,False,
78,長水路,18,女子,4×100mメドレーリレー,240～279歳,5:19.05,5:29.51,6:21.43,2,慶應日吉,251,1/8,6:59.62,419.62,False,False,False,
78,長水路,18,女子,4×100mメドレーリレー,200～239歳,4:54.41,5:04.80,5:42.41,1,大宮宮原,217,1/6,6:15.47,375.47,False,False,False,
78,長水路,18,女子,4×100mメドレーリレー,160～199歳,4:36.25,4:42.46,5:17.33,1,二俣川,169,1/5,6:22.33,382.33,False,False,False,
78,長水路,18,女子,4×100mメドレーリレー,160～199歳,4:36.25,4:42.46,5:17.33,2,慶應日吉,184,1/7,6:51.66,411.65999999999997,False,False,False,
78,長水路,18,女子,4×100mメドレーリレー,160～199歳,4:36.25,4:42.46,5:17.33,3,阿佐谷,196,1/3,7:03.49,423.49,False,False,False,
78,長水路,19,男子,4×100mメドレーリレー,280～319歳,4:55.44,5:14.37,6:10.39,1,阿佐谷,285,1/8,6:14.43,374.43,False,False,False,
78,長水路,19,男子,4×100mメドレーリレー,200～239歳,4:13.76,4:15.90,4:43.82,1,二俣川,203,2/9,4:46.23,286.23,False,False,False,
78,長水路,19,男子,4×100mメドレーリレー,200～239歳,4:13.76,4:15.90,4:43.82,2,清瀬,200,2/8,4:46.73,286.73,False,False,False,
78,長水路,19,男子,4×100mメドレーリレー,200～239歳,4:13.76,4:15.90,4:43.82,3,市ヶ尾,209,2/2,4:49.30,289.3,False,False,False,
78,長水路,19,男子,4×100mメドレーリレー,200～239歳,4:13.76,4:15.90,4:43.82,4,天王洲,212,1/2,6:48.61,408.61,False,False,False,
78,長水路,19,男子,4×100mメドレーリレー,160～199歳,4:01.27,4:01.27,4:11.57,1,二俣川,160,2/5,4:18.49,258.49,False,False,False,
78,長水路,19,男子,4×100mメドレーリレー,160～199歳,4:01.27,4:01.27,4:11.57,2,市ヶ尾,160,2/4,4:30.49,270.49,False,False,False,
78,長水路,19,男子,4×100mメドレーリレー,160～199歳,4:01.27,4:01.27,4:11.57,3,大宮宮原,174,1/5,4:52.06,292.06,False,False,False,
78,長水路,19,男子,4×100mメドレーリレー,120～159歳,3:47.54,3:47.54,4:06.23,1,二俣川,123,2/3,4:36.12,276.12,False,False,False,
78,長水路,19,男子,4×100mメドレーリレー,120～159歳,3:47.54,3:47.54,4:06.23,2,阿佐谷,152,2/7,4:40.36,280.36,False,False,False,
78,長水路,19,男子,4×100mメドレーリレー,120～159歳,3:47.54,3:47.54,4:06.23,3,長津田,123,1/7,5:07.97,307.97,False,False,False,
78,長水路,19,男子,4×100mメドレーリレー,72～119歳,3:46.80,3:46.80,3:59.80,1,成城,88,2/6,4:18.96,258.96,False,False,False,
78,長水路,19,男子,4×100mメドレーリレー,72～119歳,3:46.80,3:46.80,3:59.80,2,葛西,110,1/4,4:35.66,275.65999999999997,False,False,False,
78,長水路,19,男子,4×100mメドレーリレー,72～119歳,3:46.80,3:46.80,3:59.80,3,天王洲,115,1/6,4:46.38,286.38,False,False,False,
78,長水路,24,混合,4×50mフリーリレー,320～359歳,2:33.44,2:37.10,3:07.41,1,慶應日吉,320,1/9,3:36.69,216.69,False,False,False,"49.04,1:44.11,2:41.40"
78,長水路,24,混合,4×50mフリーリレー,280～319歳,2:01.22,2:11.09,2:24.46,1,成城,280,3/1,2:27.49,147.49,False,False,False,"36.35,1:12.15,1:48.86"
78,長水路,24,混合,4×50mフリーリレー,280～319歳,2:01.22,2:11.09,2:24.46,2,二俣川,289,2/7,2:41.47,161.47,False,False,False,"39.81,1:29.41,2:08.80"
78,長水路,24,混合,4×50mフリーリレー,280～319歳,2:01.22,2:11.09,2:24.46,3,葛西,282,1/3,2:44.41,164.41,False,False,False,"40.36,1:24.21,2:07.62"
78,長水路,24,混合,4×50mフリーリレー,280～319歳,2:01.22,2:11.09,2:24.46,4,市ヶ尾,280,1/7,2:47.69,167.69,False,False,False,"34.83,1:18.50,2:04.57"
78,長水路,24,混合,4×50mフリーリレー,280～319歳,2:01.22,2:11.09,2:24.46,5,おおたか,303,1/2,3:11.89,191.89,False,False,False,"47.04,1:31.27,2:21.01"
78,長水路,24,混合,4×50mフリーリレー,240～279歳,1:55.86,1:56.75,2:01.69,1,二俣川,240,3/4,2:10.50,130.5,False,False,False,"27.39,1:03.93,1:35.89"
78,長水路,24,混合,4×50mフリーリレー,240～279歳,1:55.86,1:56.75,2:01.69,2,慶應日吉,245,2/8,2:29.26,149.26,False,False,False,"33.78,1:15.50,1:56.68"
78,長水路,24,混合,4×50mフリーリレー,240～279歳,1:55.86,1:56.75,2:01.69,3,長津田,247,2/6,2:32.41,152.41,False,False,False,"34.47,1:18.93,1:54.89"
78,長水路,24,混合,4×50mフリーリレー,240～279歳,1:55.86,1:56.75,2:01.69,4,成城,243,2/4,2:37.05,157.05,False,False,False,"42.50,1:22.31,2:03.14"
78,長水路,24,混合,4×50mフリーリレー,240～279歳,1:55.86,1:56.75,2:01.69,5,八景,250,1/5,2:37.66,157.66,False,False,False,"35.63,1:18.19,2:04.42"
78,長水路,24,混合,4×50mフリーリレー,240～279歳,1:55.86,1:56.75,2:01.69,6,上池袋,259,1/8,2:44.92,164.92000000000002,False,False,False,"39.76,1:33.48"
78,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,1,大宮宮原,208,3/6,2:06.41,126.41,False,False,False,"33.61,1:05.10,1:39.05"
78,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,2,二俣川,216,4/1,2:08.54,128.54,False,False,False,"26.35,1:04.96,1:42.53"
78,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,3,成城,202,4/9,2:09.45,129.45,False,False,False,"30.79,1:06.79,1:37.56"
78,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,4,長津田,202,3/7,2:19.61,139.61,False,False,False,"30.73,1:06.58,1:38.97"
78,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,5,府中,232,1/4,2:38.73,158.73,False,False,False,"33.63,1:18.89,2:02.58"
78,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,6,慶應日吉,209,1/6,2:40.23,160.23,False,False,False,"33.31,1:13.19,2:00.89"
78,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,1,二俣川,172,4/6,1:59.19,119.19,False,False,False,"26.06,1:01.40,1:35.24"
78,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,2,慶應日吉,166,4/3,2:00.58,120.58,False,False,False,"25.02,58.90,1:31.77"
78,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,3,南青山,164,4/5,2:00.60,120.6,False,False,False,"33.55,59.54,1:29.75"
78,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,4,袖ヶ浦,188,5/10,2:01.35,121.35,False,False,False,"27.38,59.05,1:32.33"
78,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,5,葛西,172,4/2,2:04.42,124.42,False,False,False,"29.30,58.39,1:35.08"
78,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,6,阿佐谷,160,4/7,2:05.35,125.35,False,False,False,"28.50,1:04.18,1:39.38"
78,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,7,長津田,182,4/10,2:06.96,126.96,False,False,False,"28.93,1:06.46,1:36.72"
78,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,8,川崎,161,3/8,2:08.25,128.25,False,False,False,"28.05,1:02.77,1:40.48"
78,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,9,桶川北本,182,5/2,2:10.44,130.44,False,False,False,"27.32,1:02.93,1:35.37"
78,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,10,川崎,165,3/10,2:13.92,133.92,False,False,False,"29.06,1:07.13,1:38.72"
78,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,11,谷津,166,3/9,2:15.72,135.72,False,False,False,"34.71,1:04.34,1:51.54"
78,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,12,用賀,185,2/5,2:30.09,150.09,False,False,False,"46.47,1:28.12,2:00.32"
78,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,13,我孫子,199,2/3,2:30.65,150.65,False,False,False,"43.29,1:11.61,2:00.41"
78,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,14,南青山,165,3/3,2:33.61,153.61,False,False,False,"41.97,1:16.89,1:52.75"
78,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:41.74,1:49.82,1,葛西,140,5/5,1:51.41,111.41,False,False,False,"26.66,55.89,1:27.02"
78,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:41.74,1:49.82,2,南千住,123,5/3,1:55.97,115.97,False,False,False,"27.60,54.59,1:25.88"
78,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:41.74,1:49.82,3,長津田,133,5/4,1:56.01,116.00999999999999,False,False,False,"27.03,57.27,1:26.29"
78,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:41.74,1:49.82,4,成城,126,5/1,1:56.14,116.14,False,False,False,"25.37,56.65,1:29.32"
78,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:41.74,1:49.82,5,二俣川,121,5/8,1:58.27,118.27000000000001,False,False,False,"26.23,56.31,1:32.26"
78,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:41.74,1:49.82,6,大宮宮原,126,4/4,2:01.33,121.33,False,False,False,"31.02,1:02.69,1:34.94"
78,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:41.74,1:49.82,7,茂原,154,3/2,2:05.99,125.99,False,False,False,"35.59,1:10.79,1:41.09"
78,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:41.74,1:49.82,8,平塚,139,3/5,2:08.27,128.27,False,False,False,"37.69,1:04.20,1:36.77"
78,長水路,24,混合,4×50mフリーリレー,72～119歳,1:38.55,1:41.21,1:45.10,1,成城,95,5/6,1:53.00,113.0,False,False,False,"25.18,55.64,1:26.81"
78,長水路,24,混合,4×50mフリーリレー,72～119歳,1:38.55,1:41.21,1:45.10,2,長津田,116,5/7,1:56.50,116.5,False,False,False,"25.36,52.83,1:22.74"
78,長水路,24,混合,4×50mフリーリレー,72～119歳,1:38.55,1:41.21,1:45.10,3,清瀬,117,5/9,1:57.51,117.50999999999999,False,False,False,"27.53,1:00.93,1:30.68"
