round,pool_type,race_no,gender,event_name,age_group_label,world_record,japan_record,meet_record,rank,team_name,combined_age,lane,time_display,time_seconds,is_meet_record,is_japan_record,is_world_record,lap_times
80,長水路,6,男子,4×100mフリーリレー,240～279歳,3:59.86,4:14.03,4:55.69,3,セ・大宮宮原,241,2/8,5:00.06,300.06,False,False,False,"38.49,1:19.74,1:53.42,2:31.23,3:05.77,3:49.83,4:23.20"
80,長水路,6,男子,4×100mフリーリレー,240～279歳,3:59.86,4:14.03,4:55.69,4,セ・長津田,243,1/3,5:11.47,311.47,False,False,False,"31.81,1:08.52,1:44.74,2:24.81,3:09.65,3:55.76,4:32.61"
80,長水路,6,男子,4×100mフリーリレー,200～239歳,3:46.05,3:50.69,4:07.60,1,セ・二俣川,202,2/3,4:37.49,277.49,False,False,False,"36.79,1:18.08,1:47.78,2:20.44,2:54.09,3:29.76,4:00.94"
80,長水路,6,男子,4×100mフリーリレー,200～239歳,3:46.05,3:50.69,4:07.60,2,セ・天王洲,216,1/8,5:41.56,341.56,False,False,False,"37.38,1:21.14,2:00.81,2:48.07,3:36.67,4:31.55,5:04.00"
80,長水路,6,男子,4×100mフリーリレー,160～199歳,3:36.99,3:39.17,3:49.44,1,セ・二俣川,163,2/5,3:40.95,220.95,True,False,False,"26.50,55.79,1:23.09,1:52.45,2:18.40,2:46.70,3:12.25"
80,長水路,6,男子,4×100mフリーリレー,160～199歳,3:36.99,3:39.17,3:49.44,2,セ・ときわ台,170,1/5,4:21.51,261.51,False,False,False,"26.71,55.01,1:27.17,2:03.13,2:37.56,3:15.96,3:46.02"
80,長水路,6,男子,4×100mフリーリレー,160～199歳,3:36.99,3:39.17,3:49.44,3,セ・大宮宮原,164,2/2,4:28.37,268.37,False,False,False,"36.31,1:17.65,1:47.00,2:20.33,2:53.37,3:29.27,3:56.57"
80,長水路,6,男子,4×100mフリーリレー,160～199歳,3:36.99,3:39.17,3:49.44,4,セ・慶應日吉,182,1/7,4:56.98,296.98,False,False,False,"36.03,1:19.03,1:50.49,2:26.67,3:05.62,3:51.07,4:22.44"
80,長水路,6,男子,4×100mフリーリレー,120～159歳,3:28.93,3:32.50,3:39.10,1,セ・阿佐谷,147,2/7,4:04.16,244.16,False,False,False,"28.38,59.61,1:27.67,1:58.56,2:27.54,2:58.69,3:28.41"
80,長水路,6,男子,4×100mフリーリレー,120～159歳,3:28.93,3:32.50,3:39.10,2,セ・天王洲,123,2/4,4:12.00,252.0,False,False,False,"28.19,58.21,1:26.38,1:56.33,2:27.31,3:03.95,3:36.62"
80,長水路,6,男子,4×100mフリーリレー,120～159歳,3:28.93,3:32.50,3:39.10,3,セ・成城,146,2/6,4:20.51,260.51,False,False,False,"30.29,1:05.95,1:36.06,2:08.93,2:44.01,3:21.42,3:49.36"
80,長水路,11,女子,4×50mメドレーリレー,320～359歳,3:23.94,3:23.94,4:11.16,1,セ・松戸,320,1/3,4:13.67,253.67,False,False,False,"1:10.70,2:16.91,3:23.13"
80,長水路,11,女子,4×50mメドレーリレー,280～319歳,2:34.78,2:43.32,3:04.43,1,セ・南千住,290,1/7,4:00.37,240.37,False,False,False,"51.16,2:05.54,3:06.11"
80,長水路,11,女子,4×50mメドレーリレー,240～279歳,2:17.00,2:20.03,2:34.86,1,セ・清瀬,241,2/7,2:53.55,173.55,False,False,False,"50.01,1:38.39,2:17.44"
80,長水路,11,女子,4×50mメドレーリレー,240～279歳,2:17.00,2:20.03,2:34.86,2,セ・松戸,245,2/8,3:06.67,186.67,False,False,False,"53.62,1:46.35,2:22.41"
80,長水路,11,女子,4×50mメドレーリレー,240～279歳,2:17.00,2:20.03,2:34.86,3,セ・おおたか,251,1/4,3:13.00,193.0,False,False,False,"50.71,1:35.43,2:35.53"
80,長水路,11,女子,4×50mメドレーリレー,240～279歳,2:17.00,2:20.03,2:34.86,4,セ・阿佐谷,260,1/6,3:22.82,202.82,False,False,False,"1:00.44,1:48.64,2:38.92"
80,長水路,11,女子,4×50mメドレーリレー,200～239歳,2:08.87,2:09.33,2:20.02,1,セ・阿佐谷,218,3/8,2:37.78,157.78,False,False,False,"42.24,1:20.11,2:02.91"
80,長水路,11,女子,4×50mメドレーリレー,200～239歳,2:08.87,2:09.33,2:20.02,2,セ・葛西,210,3/1,2:43.93,163.93,False,False,False,"44.07,1:31.90,2:11.64"
80,長水路,11,女子,4×50mメドレーリレー,200～239歳,2:08.87,2:09.33,2:20.02,3,セ・松戸,230,2/5,2:50.53,170.53,False,False,False,"45.76,1:31.14,2:12.65"
80,長水路,11,女子,4×50mメドレーリレー,200～239歳,2:08.87,2:09.33,2:20.02,4,セ・成瀬,217,2/3,2:50.80,170.8,False,False,False,"36.82,1:30.60,2:12.74"
80,長水路,11,女子,4×50mメドレーリレー,200～239歳,2:08.87,2:09.33,2:20.02,5,セ・我孫子,211,1/5,3:31.27,211.27,False,False,False,"1:07.07,1:51.57,2:49.98"
80,長水路,11,女子,4×50mメドレーリレー,160～199歳,2:02.92,2:06.69,2:15.71,1,セ・長津田,177,3/6,2:22.84,142.84,False,False,False,"36.62,1:15.63,1:47.79"
80,長水路,11,女子,4×50mメドレーリレー,160～199歳,2:02.92,2:06.69,2:15.71,2,セ・南千住,167,3/7,2:28.16,148.16,False,False,False,"36.62,1:24.21,1:56.24"
80,長水路,11,女子,4×50mメドレーリレー,160～199歳,2:02.92,2:06.69,2:15.71,3,セ・成城,174,3/2,2:35.18,155.18,False,False,False,"39.69,1:25.14,2:02.15"
80,長水路,11,女子,4×50mメドレーリレー,160～199歳,2:02.92,2:06.69,2:15.71,4,セ・清瀬,187,3/9,2:38.88,158.88,False,False,False,"41.37,1:29.93,2:06.94"
80,長水路,11,女子,4×50mメドレーリレー,160～199歳,2:02.92,2:06.69,2:15.71,5,セ・天王洲,176,2/6,2:47.51,167.51,False,False,False,"44.44,1:34.48,2:14.93"
80,長水路,11,女子,4×50mメドレーリレー,160～199歳,2:02.92,2:06.69,2:15.71,6,セ・二俣川,177,3/10,2:51.55,171.55,False,False,False,"47.54,1:31.00,2:15.73"
80,長水路,11,女子,4×50mメドレーリレー,160～199歳,2:02.92,2:06.69,2:15.71,7,セ・西新井,188,2/4,2:58.37,178.37,False,False,False,"54.50,1:49.32,2:25.65"
80,長水路,11,女子,4×50mメドレーリレー,120～159歳,1:58.93,1:58.93,2:13.80,1,セ・武蔵小杉,134,3/5,2:13.93,133.93,False,False,False,"33.53,1:08.69,1:43.28"
80,長水路,11,女子,4×50mメドレーリレー,120～159歳,1:58.93,1:58.93,2:13.80,2,セ・おおたか,145,3/3,2:33.13,153.13,False,False,False,"46.58,1:28.80,1:59.09"
80,長水路,12,男子,4×50mメドレーリレー,280～319歳,2:07.03,2:17.91,2:35.20,1,セ・葛西,283,1/9,3:20.69,200.69,False,False,False,"57.22,1:37.73,2:39.52"
80,長水路,12,男子,4×50mメドレーリレー,240～279歳,1:57.46,2:02.05,2:03.13,1,セ・用賀,247,2/7,2:21.32,141.32,False,False,False,"35.46,1:13.34,1:48.00"
80,長水路,12,男子,4×50mメドレーリレー,240～279歳,1:57.46,2:02.05,2:03.13,2,セ・おおたか,246,2/8,2:22.07,142.07,False,False,False,"39.08,1:13.81,1:47.11"
80,長水路,12,男子,4×50mメドレーリレー,240～279歳,1:57.46,2:02.05,2:03.13,3,セ・大宮宮原,243,1/5,2:25.74,145.74,False,False,False,"39.20,1:19.12,1:51.31"
80,長水路,12,男子,4×50mメドレーリレー,240～279歳,1:57.46,2:02.05,2:03.13,4,セ・成城,251,1/6,2:37.60,157.6,False,False,False,"44.85,1:21.94,2:06.22"
80,長水路,12,男子,4×50mメドレーリレー,240～279歳,1:57.46,2:02.05,2:03.13,5,セ・成瀬,249,1/2,2:43.58,163.57999999999998,False,False,False,"46.94,1:38.92,2:08.18"
80,長水路,12,男子,4×50mメドレーリレー,200～239歳,1:50.83,1:52.57,1:56.72,1,セ・二俣川,219,2/6,2:12.39,132.39,False,False,False,"39.01,1:14.24,1:43.11"
80,長水路,12,男子,4×50mメドレーリレー,200～239歳,1:50.83,1:52.57,1:56.72,2,セ・長津田,201,2/5,2:13.05,133.05,False,False,False,"35.93,1:13.73,1:45.31"
80,長水路,12,男子,4×50mメドレーリレー,200～239歳,1:50.83,1:52.57,1:56.72,3,セ・天王洲,208,2/2,2:19.16,139.16,False,False,False,"37.37,1:19.37,1:49.89"
80,長水路,12,男子,4×50mメドレーリレー,200～239歳,1:50.83,1:52.57,1:56.72,4,セ・八王子,204,2/3,2:24.94,144.94,False,False,False,"39.01,1:19.27,1:55.02"
80,長水路,12,男子,4×50mメドレーリレー,200～239歳,1:50.83,1:52.57,1:56.72,5,セ・ときわ台,207,1/3,2:31.21,151.21,False,False,False,"28.03,1:18.63,1:53.22"
80,長水路,12,男子,4×50mメドレーリレー,200～239歳,1:50.83,1:52.57,1:56.72,6,セ・おおたか,224,1/8,2:34.51,154.51,False,False,False,"50.46,1:28.88,1:59.82"
80,長水路,12,男子,4×50mメドレーリレー,160～199歳,1:44.93,1:44.30,1:51.00,1,セ・葛西,161,3/7,1:58.46,118.46000000000001,False,False,False,"29.22,1:00.23,1:28.54"
80,長水路,12,男子,4×50mメドレーリレー,160～199歳,1:44.93,1:44.30,1:51.00,2,セ・武蔵小杉,178,3/8,2:02.88,122.88,False,False,False,"35.00,1:05.86,1:36.75"
80,長水路,12,男子,4×50mメドレーリレー,160～199歳,1:44.93,1:44.30,1:51.00,3,セ・用賀,166,3/9,2:05.50,125.5,False,False,False,"31.98,1:08.23,1:34.88"
80,長水路,12,男子,4×50mメドレーリレー,160～199歳,1:44.93,1:44.30,1:51.00,4,ザバス八景,184,1/4,2:14.39,134.39,False,False,False,"31.73,1:11.14,1:41.87"
80,長水路,12,男子,4×50mメドレーリレー,160～199歳,1:44.93,1:44.30,1:51.00,5,セ・成城,166,2/4,2:18.30,138.3,False,False,False,"37.39,1:11.28,1:39.31"
80,長水路,12,男子,4×50mメドレーリレー,160～199歳,1:44.93,1:44.30,1:51.00,6,セ・我孫子,190,1/7,2:24.40,144.4,False,False,False,"42.93,1:20.18,1:48.87"
80,長水路,12,男子,4×50mメドレーリレー,160～199歳,1:44.93,1:44.30,1:51.00,7,セ・阿佐谷,193,2/9,2:35.06,155.06,False,False,False,"40.78,1:23.34,2:01.35"
80,長水路,12,男子,4×50mメドレーリレー,120～159歳,1:42.00,1:42.09,1:52.11,1,セ・阿佐谷,150,3/6,1:55.76,115.75999999999999,False,False,False,"29.11,1:00.61,1:28.25"
80,長水路,12,男子,4×50mメドレーリレー,120～159歳,1:42.00,1:42.09,1:52.11,2,セ・市ヶ尾,139,3/5,1:58.08,118.08,False,False,False,"32.12,1:01.98,1:32.99"
80,長水路,12,男子,4×50mメドレーリレー,120～159歳,1:42.00,1:42.09,1:52.11,3,セ・天王洲,123,3/2,2:00.97,120.97,False,False,False,"33.13,1:06.25,1:32.84"
80,長水路,12,男子,4×50mメドレーリレー,120～159歳,1:42.00,1:42.09,1:52.11,4,セ・おおたか,144,3/3,2:01.65,121.65,False,False,False,"33.42,1:03.77,1:31.75"
80,長水路,12,男子,4×50mメドレーリレー,120～159歳,1:42.00,1:42.09,1:52.11,5,セ・二俣川,139,3/1,2:04.92,124.92,False,False,False,"35.50,1:08.84,1:38.43"
80,長水路,12,男子,4×50mメドレーリレー,120～159歳,1:42.00,1:42.09,1:52.11,6,セ・清瀬,132,3/10,2:05.59,125.59,False,False,False,"31.61,1:06.96,1:39.85"
80,長水路,12,男子,4×50mメドレーリレー,120～159歳,1:42.00,1:42.09,1:52.11,7,セ・柏,134,3/4,2:07.65,127.65,False,False,False,"33.86,1:07.76,1:42.41"
80,長水路,17,混合,4×50mメドレーリレー,280～319歳,2:19.17,2:26.90,2:48.17,1,セ・大森,286,1/5,3:00.42,180.42,False,False,False,"54.78,1:37.79,2:15.10"
80,長水路,17,混合,4×50mメドレーリレー,280～319歳,2:19.17,2:26.90,2:48.17,2,セ・成城,302,1/7,3:01.52,181.52,False,False,False,"45.68,1:40.96,2:22.56"
80,長水路,17,混合,4×50mメドレーリレー,280～319歳,2:19.17,2:26.90,2:48.17,3,セ・成瀬,290,1/3,3:12.01,192.01,False,False,False,"53.64,1:42.86,2:30.15"
80,長水路,17,混合,4×50mメドレーリレー,240～279歳,2:03.46,2:06.31,2:13.81,1,セ・二俣川,245,2/2,2:36.27,156.27,False,False,False,"49.82,1:35.66,2:03.73"
80,長水路,17,混合,4×50mメドレーリレー,240～279歳,2:03.46,2:06.31,2:13.81,2,セ・大宮宮原,246,2/7,2:37.87,157.87,False,False,False,"40.21,1:28.08,2:03.14"
80,長水路,17,混合,4×50mメドレーリレー,240～279歳,2:03.46,2:06.31,2:13.81,3,セ・市ヶ尾,247,1/4,3:00.27,180.27,False,False,False,"46.25,1:51.80,2:24.94"
80,長水路,17,混合,4×50mメドレーリレー,240～279歳,2:03.46,2:06.31,2:13.81,4,セ・桶川北本,248,1/2,3:02.61,182.61,False,False,False,"53.14,1:40.45,2:23.34"
80,長水路,17,混合,4×50mメドレーリレー,200～239歳,1:57.86,1:59.83,2:08.68,1,セ・長津田,203,3/10,2:28.12,148.12,False,False,False,"45.60,1:23.76,1:53.31"
80,長水路,17,混合,4×50mメドレーリレー,200～239歳,1:57.86,1:59.83,2:08.68,2,セ・二俣川,200,2/6,2:31.03,151.03,False,False,False,"47.98,1:31.09,2:00.29"
80,長水路,17,混合,4×50mメドレーリレー,200～239歳,1:57.86,1:59.83,2:08.68,3,セ・用賀,204,2/4,2:34.75,154.75,False,False,False,"35.25,1:27.54,1:57.15"
80,長水路,17,混合,4×50mメドレーリレー,200～239歳,1:57.86,1:59.83,2:08.68,4,セ・阿佐谷,214,2/3,2:43.01,163.01,False,False,False,"42.27,1:24.51,2:08.69"
80,長水路,17,混合,4×50mメドレーリレー,200～239歳,1:57.86,1:59.83,2:08.68,5,セ・阿佐谷,207,1/8,3:01.45,181.45,False,False,False,"58.01,1:50.63,2:27.96"
80,長水路,17,混合,4×50mメドレーリレー,160～199歳,1:53.25,1:55.11,2:07.28,1,セ・市ヶ尾,162,3/5,2:04.61,124.61,True,False,False,"34.28,1:08.50,1:33.84"
80,長水路,17,混合,4×50mメドレーリレー,160～199歳,1:53.25,1:55.11,2:07.28,2,セ・二俣川,162,3/6,2:12.49,132.49,False,False,False,"30.60,1:02.11,1:34.41"
80,長水路,17,混合,4×50mメドレーリレー,160～199歳,1:53.25,1:55.11,2:07.28,3,セ・長津田,164,3/8,2:16.25,136.25,False,False,False,"36.88,1:14.46,1:46.71"
80,長水路,17,混合,4×50mメドレーリレー,160～199歳,1:53.25,1:55.11,2:07.28,4,セ・成城,195,2/5,2:39.03,159.03,False,False,False,"37.42,1:21.83,2:07.13"
80,長水路,17,混合,4×50mメドレーリレー,160～199歳,1:53.25,1:55.11,2:07.28,5,セ・西新井,188,2/8,2:43.50,163.5,False,False,False,"38.66,1:34.16,2:03.45"
80,長水路,17,混合,4×50mメドレーリレー,120～159歳,1:49.61,1:49.90,2:01.01,1,セ・阿佐谷,149,3/4,2:11.18,131.18,False,False,False,"29.52,1:06.60,1:37.53"
80,長水路,17,混合,4×50mメドレーリレー,120～159歳,1:49.61,1:49.90,2:01.01,2,セ・南千住,154,3/1,2:16.32,136.32,False,False,False,"36.86,1:12.20,1:43.93"
80,長水路,17,混合,4×50mメドレーリレー,120～159歳,1:49.61,1:49.90,2:01.01,3,セ・桶川北本,151,3/2,2:16.62,136.62,False,False,False,"31.20,1:04.53,1:42.99"
80,長水路,17,混合,4×50mメドレーリレー,72～119歳,1:47.29,1:48.98,2:00.62,1,セ・成城,104,3/7,2:10.36,130.36,False,False,False,"34.35,1:14.41,1:40.10"
80,長水路,17,混合,4×50mメドレーリレー,72～119歳,1:47.29,1:48.98,2:00.62,2,セ・大宮宮原,111,3/9,2:13.85,133.85,False,False,False,"40.06,1:15.79,1:47.61"
80,長水路,17,混合,4×50mメドレーリレー,72～119歳,1:47.29,1:48.98,2:00.62,3,セ・八王子,83,3/3,2:16.55,136.55,False,False,False,"32.14,1:18.31,1:51.57"
