course,gender,event,distance,age_group,is_relay,name_team_raw,record,established_date,athlete_name,team_name
短水路,女,フリーリレー,4×200m,160,1,矢内・岡本・堀・鈴木,9:58.50,2012/5/27,,二俣川
短水路,女,フリーリレー,4×200m,200,1,渡辺・池田・滋野・志賀,12:27.93,2010/11/20,,前橋
短水路,女,メドレーリレー,4×100m,240,1,石田・太田・中村・中田,6:54.90,2015/7/4,,越谷
短水路,女,フリーリレー,4×200m,240,1,三本・田神・宮内・岩井,13:42.25,2012/5/27,,大倉山
短水路,男,自由形,25m,18,0,川島由伸,10.08,2023/2/12,川島由伸,大宮宮原
短水路,男,自由形,25m,25,0,タロック・ライアン,10.76,2019/6/2,タロック・ライアン,都島
短水路,男,自由形,25m,30,0,板垣義人,11.08,2023/5/14,板垣義人,トレッサ
短水路,男,自由形,800m,18,0,大場翔大,8:45.88,2012/11/18,大場翔大,二俣川
短水路,男,自由形,800m,25,0,前田崇行,9:18.52,2009/11/14,前田崇行,二俣川
短水路,男,自由形,25m,35,0,内山皓太,11.30,2023/5/14,内山皓太,能見台
短水路,男,自由形,800m,35,0,永瀬知之,9:35.35,2012/11/18,永瀬知之,二俣川
短水路,男,自由形,25m,40,0,東條聖史,11.10,2024/6/30,東條聖史,平野
短水路,男,自由形,800m,40,0,吉川潤,9:53.58,2006/11/19,吉川潤,F東戸塚
短水路,男,自由形,25m,45,0,川井祐二,11.35,2025/6/1,川井祐二,都島
短水路,男,自由形,800m,45,0,吉川潤,9:55.70,2009/11/14,吉川潤,F東戸塚
短水路,男,自由形,25m,50,0,小森康弘,11.98,2024/5/11,小森康弘,葛西
短水路,男,自由形,800m,50,0,早川友二,9:30.12,2019/4/21,早川友二,武蔵小杉
短水路,男,自由形,25m,55,0,滋野文夫,12.20,2007/6/17,滋野文夫,前橋
短水路,男,自由形,800m,55,0,今井正太郎,10:01.23,2019/6/9,今井正太郎,前橋
短水路,男,自由形,25m,60,0,滋野文夫,12.14,2009/7/4,滋野文夫,前橋
短水路,男,自由形,800m,60,0,井上昌臣,11:49.94,2016/5/27,井上昌臣,西東京
短水路,男,自由形,25m,65,0,滋野文夫,12.63,2014/11/23,滋野文夫,前橋
短水路,男,自由形,800m,65,0,菱沼和男,13:09.45,2018/1/20,菱沼和男,新浦安
短水路,男,自由形,25m,70,0,滋野文夫,12.97,2019/5/11,滋野文夫,前橋
短水路,男,自由形,800m,70,0,平岡淑,13:06.16,2019/5/12,平岡淑,ザバスデルタ
短水路,男,自由形,25m,75,0,滋野文夫,13.49,2024/2/10,滋野文夫,前橋
短水路,男,自由形,800m,75,0,江口作,18:10.30,1995/11/1,江口作,福生
短水路,男,自由形,25m,80,0,浅井達男,16.09,2023/7/2,浅井達男,清洲
短水路,男,自由形,25m,85,0,品川光明,17.63,2024/6/30,品川光明,尼崎
短水路,男,自由形,25m,90,0,前川昌浩,23.32,2018/10/8,前川昌浩,みなと
短水路,男,自由形,50m,18,0,設樂航希,23.49,2024/5/11,設樂航希,流山
短水路,男,自由形,50m,25,0,川島由伸,22.51,2024/5/11,川島由伸,大宮宮原
短水路,男,自由形,50m,30,0,石川和樹,23.87,2024/5/11,石川和樹,谷津
短水路,男,自由形,1500m,18,0,川島涼,17:13.81,2005/10/16,川島涼,F東戸塚
短水路,男,自由形,1500m,25,0,阿部将和,18:20.80,2004/2/29,阿部将和,西東京
短水路,男,自由形,1500m,30,0,阿部将和,17:50.54,2008/3/20,阿部将和,西東京
短水路,男,自由形,50m,35,0,前田康輔,23.57,2023/5/14,前田康輔,二俣川
短水路,男,自由形,1500m,35,0,福島大介,17:41.41,2012/11/24,福島大介,前橋
短水路,男,自由形,50m,40,0,佐藤靖嗣,24.85,2014/7/5,佐藤靖嗣,新浦安
短水路,男,自由形,1500m,40,0,清水照久,19:41.50,2001/2/25,清水照久,西東京
短水路,男,自由形,50m,45,0,川井祐二,24.86,2024/6/1,川井祐二,都島
短水路,男,自由形,1500m,45,0,吉川潤,19:01.17,2009/6/14,吉川潤,F東戸塚
短水路,男,自由形,50m,50,0,金子惠一,26.40,2015/5/17,金子惠一,前橋
短水路,男,自由形,1500m,50,0,早川友二,18:16.37,2019/3/30,早川友二,武蔵小杉
短水路,男,自由形,50m,55,0,滋野文夫,26.47,2007/2/11,滋野文夫,前橋
短水路,男,自由形,1500m,55,0,井上昌臣,22:33.27,2015/11/21,井上昌臣,西東京
短水路,男,自由形,50m,60,0,滋野文夫,26.54,2009/10/18,滋野文夫,前橋
短水路,男,自由形,1500m,60,0,井上昌臣,22:35.24,2016/2/28,井上昌臣,西東京
短水路,男,自由形,50m,65,0,滋野文夫,27.52,2014/11/30,滋野文夫,前橋
短水路,男,自由形,1500m,65,0,中部豪,24:21.70,2017/10/8,中部豪,大宮宮原
短水路,男,自由形,50m,70,0,滋野文夫,28.79,2019/3/10,滋野文夫,前橋
短水路,男,自由形,1500m,70,0,若宮強,24:48.45,2024/5/18,若宮強,成城
短水路,男,自由形,50m,75,0,滋野文夫,30.06,2024/2/11,滋野文夫,前橋
短水路,男,自由形,50m,80,0,田中正則,36.20,2012/6/30,田中正則,清瀬
短水路,男,自由形,50m,85,0,浅井達男,39.75,2025/6/1,浅井達男,清洲
短水路,男,自由形,100m,18,0,前田崇行,52.77,2008/2/24,前田崇行,二俣川
短水路,男,自由形,100m,25,0,小笠原鑑,50.09,2010/3/14,小笠原鑑,溝ノ口
短水路,男,自由形,100m,30,0,尾関悠平,53.02,2025/6/1,尾関悠平,都島
短水路,男,背泳ぎ,25m,18,0,内田亮介,13.14,2010/7/3,内田亮介,北本
短水路,男,背泳ぎ,25m,25,0,青木英明,11.96,2012/3/10,青木英明,二俣川
短水路,男,背泳ぎ,25m,30,0,森岳,12.76,2023/5/14,森岳,目黒
短水路,男,自由形,100m,35,0,和田弘太郎,53.59,2022/5/5,和田弘太郎,阿佐谷
短水路,男,背泳ぎ,25m,35,0,山岡拓馬,13.08,2013/7/6,山岡拓馬,南大泉
短水路,男,自由形,100m,40,0,東條聖史,52.51,2024/6/30,東條聖史,平野
短水路,男,背泳ぎ,25m,40,0,寺田貴洋,13.62,2023/5/14,寺田貴洋,二俣川
短水路,男,自由形,100m,45,0,金子惠一,54.73,2010/2/14,金子惠一,前橋
短水路,男,背泳ぎ,25m,45,0,渋谷浩志,13.35,2009/7/4,渋谷浩志,前橋
短水路,男,自由形,100m,50,0,今井正太郎,59.69,2014/5/4,今井正太郎,前橋
短水路,男,背泳ぎ,25m,50,0,渋谷浩志,13.62,2010/5/16,渋谷浩志,前橋
短水路,男,自由形,100m,55,0,今井正太郎,59.62,2019/3/16,今井正太郎,前橋
短水路,男,背泳ぎ,25m,55,0,植田俊介,13.87,2024/5/11,植田俊介,自由が丘
短水路,男,自由形,100m,60,0,大日向正,1:04.33,2010/2/14,大日向正,東十条
短水路,男,背泳ぎ,25m,60,0,渋谷浩志,14.97,2024/2/10,渋谷浩志,前橋
短水路,男,自由形,100m,65,0,吉原一彦,1:03.95,2021/3/20,吉原一彦,阿佐谷
短水路,男,背泳ぎ,25m,65,0,會田修一,17.36,2024/5/11,會田修一,おおたか
短水路,男,自由形,100m,70,0,中田正二,1:10.45,2013/4/27,中田正二,成城
短水路,男,背泳ぎ,25m,70,0,吉澤隆,18.43,2023/5/14,吉澤隆,清瀬
短水路,男,自由形,100m,75,0,志田璋一,1:14.06,2001/5/20,志田璋一,行徳
短水路,男,背泳ぎ,25m,75,0,志田璋一,19.45,2001/4/29,志田璋一,行徳
短水路,男,自由形,100m,80,0,田中正則,1:28.80,2012/9/16,田中正則,清瀬
短水路,男,背泳ぎ,25m,80,0,石田富朗,20.14,2013/7/6,石田富朗,柏
短水路,男,自由形,100m,85,0,田中庸元,1:37.21,2023/7/2,田中庸元,尼崎
短水路,男,背泳ぎ,25m,85,0,志田璋一,22.52,2012/6/30,志田璋一,浦安
短水路,男,自由形,200m,18,0,山田健太,1:52.53,2023/5/14,山田健太,新都心
短水路,男,自由形,200m,25,0,小笠原鑑,1:53.27,2010/7/3,小笠原鑑,溝ノ口
短水路,男,自由形,200m,30,0,山岡拓馬,1:55.82,2010/7/3,山岡拓馬,南大泉
短水路,男,背泳ぎ,50m,18,0,山口駿,27.57,2017/7/1,山口駿,谷津
短水路,男,背泳ぎ,50m,25,0,石川和樹,25.95,2023/5/14,石川和樹,谷津
短水路,男,背泳ぎ,50m,30,0,石川和樹,26.01,2024/5/11,石川和樹,谷津
短水路,男,自由形,200m,35,0,前田康輔,1:54.32,2023/5/14,前田康輔,二俣川
短水路,男,背泳ぎ,50m,35,0,山岡拓馬,27.15,2014/7/5,山岡拓馬,南大泉
短水路,男,自由形,200m,40,0,佐藤靖嗣,2:02.33,2012/4/22,佐藤靖嗣,新浦安
短水路,男,背泳ぎ,50m,40,0,江本達哉,28.77,2013/10/20,江本達哉,芦屋
短水路,男,自由形,200m,45,0,金子惠一,2:03.86,2010/2/13,金子惠一,前橋
短水路,男,背泳ぎ,50m,45,0,山岡拓馬,27.05,2024/5/11,山岡拓馬,清瀬
短水路,男,自由形,200m,50,0,早川友二,2:07.63,2019/5/11,早川友二,武蔵小杉
短水路,男,背泳ぎ,50m,50,0,渋谷浩志,28.67,2010/4/18,渋谷浩志,前橋
短水路,男,自由形,200m,55,0,今井正太郎,2:12.66,2019/4/7,今井正太郎,前橋
短水路,男,背泳ぎ,50m,55,0,植田俊介,29.67,2024/5/11,植田俊介,自由が丘
短水路,男,自由形,200m,60,0,菊池千二,2:22.86,2023/5/14,菊池千二,市ヶ尾
短水路,男,背泳ぎ,50m,60,0,渋谷浩志,31.63,2024/2/11,渋谷浩志,前橋
短水路,男,自由形,200m,65,0,吉原一彦,2:21.06,2023/3/19,吉原一彦,阿佐谷
短水路,男,背泳ぎ,50m,65,0,吉澤隆,37.44,2017/7/1,吉澤隆,清瀬
短水路,男,自由形,200m,70,0,中田正二,2:38.62,2011/2/12,中田正二,成城
短水路,男,背泳ぎ,50m,70,0,志田璋一,36.65,2002/4/28,志田璋一,行徳
短水路,男,自由形,200m,75,0,中田正二,2:48.14,2017/7/1,中田正二,成城
短水路,男,背泳ぎ,50m,75,0,吉田亮,42.50,2024/5/11,吉田亮,成城
短水路,男,自由形,200m,80,0,川本剛,3:22.52,2019/5/11,川本剛,長沼
短水路,男,背泳ぎ,50m,80,0,下元源之助,45.42,2006/4/29,下元源之助,阿佐谷
短水路,男,自由形,200m,85,0,川本剛,3:25.82,2023/5/14,川本剛,長沼
短水路,男,自由形,400m,18,0,穂積雅之,4:19.35,2010/11/13,穂積雅之,二俣川
短水路,男,自由形,400m,25,0,前田崇行,4:23.00,2012/11/18,前田崇行,二俣川
短水路,男,自由形,400m,30,0,福島大介,4:43.54,2010/11/21,福島大介,前橋
短水路,男,背泳ぎ,100m,18,0,大場翔大,57.76,2012/11/18,大場翔大,二俣川
短水路,男,背泳ぎ,100m,25,0,樋口裕輔,58.60,2013/11/30,樋口裕輔,F東戸塚
短水路,男,背泳ぎ,100m,30,0,黒須和也,1:01.05,2008/2/17,黒須和也,S千葉
短水路,男,自由形,400m,35,0,福島大介,4:24.02,2012/11/25,福島大介,前橋
短水路,男,背泳ぎ,100m,35,0,山岡拓馬,57.25,2013/5/5,山岡拓馬,南大泉
短水路,男,自由形,400m,40,0,吉川潤,4:40.91,2008/11/15,吉川潤,F東戸塚
短水路,男,背泳ぎ,100m,40,0,山岡拓馬,59.07,2021/3/20,山岡拓馬,清瀬
短水路,男,自由形,400m,45,0,今井正太郎,4:41.56,2013/10/20,今井正太郎,前橋
短水路,男,背泳ぎ,100m,45,0,山岡拓馬,57.14,2024/4/21,山岡拓馬,清瀬
短水路,男,自由形,400m,50,0,早川友二,4:32.91,2019/1/27,早川友二,武蔵小杉
短水路,男,背泳ぎ,100m,50,0,谷川正志,1:02.15,2015/11/28,谷川正志,越谷
短水路,男,自由形,400m,55,0,今井正太郎,4:43.65,2019/3/16,今井正太郎,前橋
短水路,男,背泳ぎ,100m,55,0,坂倉雅巳,1:11.88,2010/2/13,坂倉雅巳,Ｆ東戸塚
短水路,男,自由形,400m,60,0,井上昌臣,5:40.10,2016/9/25,井上昌臣,西東京
短水路,男,背泳ぎ,100m,60,0,川口治彦,1:14.84,2016/4/29,川口治彦,蒲生
短水路,男,自由形,400m,65,0,吉原一彦,5:18.69,2022/3/19,吉原一彦,阿佐谷
短水路,男,背泳ぎ,100m,65,0,吉澤隆,1:24.46,2019/1/26,吉澤隆,清瀬
短水路,男,自由形,400m,70,0,若宮強,6:18.40,2024/1/13,若宮強,成城
短水路,男,背泳ぎ,100m,70,0,吉澤隆,1:23.90,2022/5/5,吉澤隆,清瀬
短水路,男,自由形,400m,75,0,中田正二,6:26.26,2019/1/26,中田正二,成城
短水路,男,背泳ぎ,100m,75,0,高田高,1:50.35,1996/4/1,高田高,藤沢
短水路,男,背泳ぎ,100m,80,0,下元源之助,1:41.70,2005/11/20,下元源之助,阿佐ヶ谷
短水路,男,背泳ぎ,200m,18,0,大場翔大,2:07.44,2012/11/18,大場翔大,二俣川
短水路,男,背泳ぎ,200m,25,0,棚網宏之,2:17.66,2011/2/12,棚網宏之,成城
短水路,男,背泳ぎ,200m,30,0,寺田貴洋,2:15.82,2012/11/18,寺田貴洋,二俣川
短水路,男,バタフライ,25m,18,0,川島由伸,10.59,2023/1/15,川島由伸,大宮宮原
短水路,男,バタフライ,25m,25,0,川島由伸,10.54,2024/5/11,川島由伸,大宮宮原
短水路,男,バタフライ,25m,30,0,矢野尊彦,11.05,2025/6/1,矢野尊彦,都島
短水路,男,背泳ぎ,200m,35,0,棚網宏之,2:23.17,2021/3/21,棚網宏之,阿佐谷
短水路,男,バタフライ,25m,35,0,杉本誠二,12.03,2014/2/15,杉本誠二,ときわ台
短水路,男,背泳ぎ,200m,40,0,矢部信,2:22.69,2006/4/22,矢部信,Ｆ東戸塚
短水路,男,バタフライ,25m,40,0,鶴谷学,11.76,2023/5/14,鶴谷学,二俣川
短水路,男,背泳ぎ,200m,45,0,渋谷浩志,2:17.32,2009/1/24,渋谷浩志,前橋
短水路,男,バタフライ,25m,45,0,井口暢彦,12.31,2023/5/14,井口暢彦,成城
短水路,男,背泳ぎ,200m,50,0,谷川正志,2:17.85,2015/4/18,谷川正志,越谷
短水路,男,バタフライ,25m,50,0,戸川義光,12.80,2016/3/19,戸川義光,Ｆ千葉
短水路,男,背泳ぎ,200m,55,0,谷川正志,2:20.48,2022/1/16,谷川正志,越谷
短水路,男,バタフライ,25m,55,0,今井正太郎,13.11,2019/5/3,今井正太郎,前橋
短水路,男,背泳ぎ,200m,60,0,柳原義介,3:09.76,2013/2/16,柳原義介,清瀬
短水路,男,バタフライ,25m,60,0,櫻田武也,13.34,2023/5/14,櫻田武也,自由が丘
短水路,男,背泳ぎ,200m,65,0,吉澤隆,2:59.30,2020/1/18,吉澤隆,清瀬
短水路,男,バタフライ,25m,65,0,武市一良,15.10,2003/1/26,武市一良,東青梅
短水路,男,背泳ぎ,200m,70,0,吉澤隆,3:06.34,2023/3/18,吉澤隆,清瀬
短水路,男,バタフライ,25m,70,0,西村弘一,15.65,2016/7/2,西村弘一,新浦安
短水路,男,バタフライ,25m,75,0,西村弘一,16.92,2023/5/14,西村弘一,新浦安
短水路,男,背泳ぎ,200m,80,0,下元源之助,3:40.02,2007/2/10,下元源之助,阿佐谷
短水路,男,バタフライ,25m,80,0,石川守也,19.18,2023/5/14,石川守也,市川
短水路,男,平泳ぎ,25m,18,0,新垣琳大,12.97,2023/5/14,新垣琳大,茂原
短水路,男,平泳ぎ,25m,25,0,森田虎太郎,13.08,2009/7/4,森田虎太郎,S千葉
短水路,男,平泳ぎ,25m,30,0,宮川航,13.09,2017/7/1,宮川航,新浦安
短水路,男,バタフライ,50m,18,0,高柳洋,24.53,2009/2/14,高柳洋,二俣川
短水路,男,バタフライ,50m,25,0,志熊叶一郎,24.54,2024/5/11,志熊叶一郎,阿佐谷
短水路,男,バタフライ,50m,30,0,大場翔大,25.74,2019/5/11,大場翔大,二俣川
短水路,男,平泳ぎ,25m,35,0,宮川航,13.32,2024/5/11,宮川航,南千住
短水路,男,バタフライ,50m,35,0,桶本新一郎,25.72,2012/4/29,桶本新一郎,南千住
短水路,男,平泳ぎ,25m,40,0,小野寺誠,13.40,2009/2/14,小野寺誠,新浦安
短水路,男,バタフライ,50m,40,0,杉本誠二,25.66,2016/7/2,杉本誠二,ときわ台
短水路,男,平泳ぎ,25m,45,0,小野寺誠,13.55,2014/7/5,小野寺誠,新浦安
短水路,男,バタフライ,50m,45,0,井口暢彦,27.43,2024/5/11,井口暢彦,成城
短水路,男,平泳ぎ,25m,50,0,小森康弘,13.43,2023/5/14,小森康弘,葛西
短水路,男,バタフライ,50m,50,0,戸川義光,28.09,2016/3/20,戸川義光,F千葉
短水路,男,平泳ぎ,25m,55,0,阿部辰夫,15.28,2015/7/4,阿部辰夫,用賀
短水路,男,バタフライ,50m,55,0,今井正太郎,28.85,2019/4/7,今井正太郎,前橋
短水路,男,平泳ぎ,25m,60,0,橋本秀行,14.79,2023/5/14,橋本秀行,千葉みなと
短水路,男,バタフライ,50m,60,0,菊池千二,31.03,2024/5/11,菊池千二,市ヶ尾
短水路,男,平泳ぎ,25m,65,0,吉村進,17.26,2016/7/2,吉村進,成城
短水路,男,バタフライ,50m,65,0,吉原一彦,32.33,2023/5/14,吉原一彦,阿佐谷
短水路,男,平泳ぎ,25m,70,0,吉村進,17.77,2023/5/5,吉村進,世田谷
短水路,男,バタフライ,50m,70,0,嶋崎昭夫,35.47,2019/5/11,嶋崎昭夫,東青梅
短水路,男,平泳ぎ,25m,75,0,浅井達男,18.59,2017/10/8,浅井達男,いなす
短水路,男,バタフライ,50m,75,0,嶋﨑昭夫,42.40,2024/5/11,嶋﨑昭夫,西東京
短水路,男,平泳ぎ,25m,80,0,浅井達男,19.69,2023/7/2,浅井達男,清洲
短水路,男,バタフライ,50m,80,0,伊藤正,1:00.48,2005/6/4,伊藤正,シミズ
短水路,男,平泳ぎ,25m,85,0,前川昌浩,23.03,2013/6/2,前川昌浩,みなと
短水路,男,平泳ぎ,25m,90,0,前川昌浩,27.49,2018/10/8,前川昌浩,みなと
短水路,男,平泳ぎ,50m,18,0,新垣琳大,28.57,2023/5/14,新垣琳大,茂原
短水路,男,平泳ぎ,50m,25,0,森田虎太郎,28.25,2010/2/14,森田虎太郎,S千葉
短水路,男,平泳ぎ,50m,30,0,青木英明,26.46,2016/7/2,青木英明,二俣川
短水路,男,バタフライ,100m,18,0,鈴木遼,55.26,2009/11/14,鈴木遼,二俣川
短水路,男,バタフライ,100m,25,0,高柳洋,57.70,2012/11/18,高柳洋,二俣川
短水路,男,バタフライ,100m,30,0,天笠秀俊,59.86,2009/5/17,天笠秀俊,前橋
短水路,男,平泳ぎ,50m,35,0,宮川航,29.50,2023/5/14,宮川航,南千住
短水路,男,バタフライ,100m,35,0,桶本新一郎,57.43,2012/4/29,桶本新一郎,南千住
短水路,男,平泳ぎ,50m,40,0,小野寺誠,29.27,2009/2/15,小野寺誠,新浦安
短水路,男,バタフライ,100m,40,0,杉本誠二,57.48,2016/11/26,杉本誠二,ときわ台
短水路,男,平泳ぎ,50m,45,0,小野寺誠,30.42,2013/7/6,小野寺誠,新浦安
短水路,男,バタフライ,100m,45,0,今井正太郎,1:01.09,2010/4/17,今井正太郎,前橋
短水路,男,平泳ぎ,50m,50,0,小森康弘,29.97,2023/5/14,小森康弘,葛西
短水路,男,バタフライ,100m,50,0,戸川義光,1:03.24,2016/1/9,戸川義光,F千葉
短水路,男,平泳ぎ,50m,55,0,大槻正明,31.89,2019/5/11,大槻正明,前橋
短水路,男,バタフライ,100m,55,0,今井正太郎,1:05.97,2019/4/7,今井正太郎,前橋
短水路,男,平泳ぎ,50m,60,0,橋本秀行,33.20,2023/5/14,橋本秀行,千葉みなと
短水路,男,バタフライ,100m,60,0,白井清嗣,1:40.21,2012/3/10,白井清嗣,ラフレ
短水路,男,平泳ぎ,50m,65,0,吉村進,38.67,2016/1/10,吉村進,成城
短水路,男,バタフライ,100m,65,0,吉原一彦,1:11.96,2021/11/27,吉原一彦,阿佐谷
短水路,男,平泳ぎ,50m,70,0,吉村進,39.78,2023/5/5,吉村進,成城
短水路,男,バタフライ,100m,70,0,吉原一彦,1:14.13,2025/2/24,吉原一彦,阿佐谷
短水路,男,平泳ぎ,50m,75,0,伊豆正義,41.74,2019/5/5,伊豆正義,新浦安
短水路,男,バタフライ,100m,75,0,白井清嗣,2:24.49,2023/1/14,白井清嗣,大宮宮原
短水路,男,平泳ぎ,50m,80,0,中島重良,48.69,2018/5/3,中島重良,戸塚
短水路,男,平泳ぎ,50m,85,0,浅井達男,49.41,2025/6/1,浅井達男,清洲
短水路,男,平泳ぎ,100m,18,0,津守陽介,1:03.11,2010/4/17,津守陽介,目黒
短水路,男,平泳ぎ,100m,25,0,森田虎太郎,1:01.48,2010/2/14,森田虎太郎,S千葉
短水路,男,平泳ぎ,100m,30,0,久保田雅彦,1:03.74,2009/4/18,久保田雅彦,前橋
短水路,男,バタフライ,200m,18,0,鈴木遼,2:12.06,2009/11/14,鈴木遼,二俣川
短水路,男,バタフライ,200m,25,0,阿部将和,2:22.92,2005/9/11,阿部将和,西東京
短水路,男,バタフライ,200m,30,0,福田優,2:12.24,2014/2/15,福田優,目黒
短水路,男,平泳ぎ,100m,35,0,久野田雅彦,1:04.96,2012/5/27,久野田雅彦,前橋
短水路,男,バタフライ,200m,35,0,天笠秀俊,2:14.29,2011/2/12,天笠秀俊,前橋
短水路,男,平泳ぎ,100m,40,0,小野寺誠,1:04.50,2010/4/17,小野寺誠,新浦安
短水路,男,バタフライ,200m,40,0,中川卓,2:30.59,2005/9/11,中川卓,下北沢
短水路,男,平泳ぎ,100m,45,0,小野寺誠,1:05.37,2012/4/29,小野寺誠,新浦安
短水路,男,バタフライ,200m,45,0,清水照久,2:27.07,2008/5/10,清水照久,西東京
短水路,男,平泳ぎ,100m,50,0,山崎敬一郎,1:15.08,2023/11/26,山崎敬一郎,千葉みなと
短水路,男,バタフライ,200m,50,0,戸川義光,2:27.69,2016/3/19,戸川義光,F千葉
短水路,男,平泳ぎ,100m,55,0,多田博之,1:22.77,2022/3/13,多田博之,清瀬
短水路,男,バタフライ,200m,55,0,小倉秀和,3:08.02,2023/3/18,小倉秀和,清瀬
短水路,男,平泳ぎ,100m,60,0,坪井晴人,1:25.07,2009/4/29,坪井晴人,Ｆ東戸塚
短水路,男,バタフライ,200m,60,0,白井清嗣,4:15.37,2012/4/21,白井清嗣,ラフレ
短水路,男,平泳ぎ,100m,65,0,伊豆正義,1:26.16,2009/4/18,伊豆正義,新浦安
短水路,男,バタフライ,200m,65,0,桜井三重,3:38.56,2018/3/17,桜井三重,新浦安
短水路,男,平泳ぎ,100m,70,0,伊豆正義,1:29.31,2014/2/15,伊豆正義,新浦安
短水路,男,バタフライ,200m,70,0,吉原一彦,2:57.32,2025/1/9,吉原一彦,阿佐谷
短水路,男,平泳ぎ,100m,75,0,伊豆正義,1:35.69,2019/4/21,伊豆正義,新浦安
短水路,男,バタフライ,200m,75,0,白井清嗣,5:12.59,2023/5/14,白井清嗣,大宮宮原
短水路,男,平泳ぎ,200m,18,0,津守陽介,2:17.43,2010/4/17,津守陽介,目黒
短水路,男,平泳ぎ,200m,25,0,森田虎太郎,2:21.10,2010/4/18,森田虎太郎,S千葉
短水路,男,平泳ぎ,200m,30,0,久保田雅彦,2:22.79,2009/2/14,久保田雅彦,前橋
短水路,男,平泳ぎ,200m,35,0,和田弘太郎,2:32.59,2023/1/15,和田弘太郎,阿佐谷
短水路,男,個人メドレー,100m,18,0,石田虎流,58.43,2023/5/14,石田虎流,慶應日吉
短水路,男,個人メドレー,100m,25,0,内田裕大,57.01,2016/7/2,内田裕大,下北沢
短水路,男,個人メドレー,100m,30,0,坂田龍亮,59.06,2016/7/2,坂田龍亮,南千住
短水路,男,個人メドレー,100m,35,0,鶴谷学,59.48,2019/5/11,鶴谷学,二俣川
短水路,男,平泳ぎ,200m,40,0,小野寺誠,2:24.58,2010/2/13,小野寺誠,新浦安
短水路,男,個人メドレー,100m,40,0,鶴谷学,1:00.05,2024/5/11,鶴谷学,二俣川
短水路,男,平泳ぎ,200m,45,0,小野寺誠,2:26.24,2012/4/21,小野寺誠,新浦安
短水路,男,個人メドレー,100m,45,0,山岡拓馬,1:00.05,2024/5/11,山岡拓馬,清瀬
短水路,男,平泳ぎ,200m,50,0,清水照久,2:49.78,2011/5/7,清水照久,西東京
短水路,男,個人メドレー,100m,50,0,谷川正志,1:04.94,2016/7/2,谷川正志,越谷
短水路,男,平泳ぎ,200m,55,0,山崎秀路,2:37.47,2021/1/31,山崎秀路,清州
短水路,男,個人メドレー,100m,55,0,今井正太郎,1:08.36,2019/5/19,今井正太郎,前橋
短水路,男,平泳ぎ,200m,60,0,藤井敏雄,3:21.28,2002/1/28,藤井敏雄,西東京
短水路,男,個人メドレー,100m,60,0,渡部佳彦,1:11.11,2023/5/14,渡部佳彦,市川
短水路,男,平泳ぎ,200m,65,0,伊豆正義,3:08.08,2009/4/19,伊豆正義,新浦安
短水路,男,個人メドレー,100m,65,0,吉原一彦,1:15.90,2023/5/14,吉原一彦,阿佐谷
短水路,男,平泳ぎ,200m,70,0,伊豆正義,3:15.94,2014/2/15,伊豆正義,新浦安
短水路,男,個人メドレー,100m,70,0,亀田一麿,1:23.83,2023/3/19,亀田一麿,S東戸塚
短水路,男,平泳ぎ,200m,75,0,伊豆正義,3:30.97,2019/4/20,伊豆正義,新浦安
短水路,男,個人メドレー,100m,75,0,志田璋一,1:30.26,2002/5/26,志田璋一,行徳
短水路,男,個人メドレー,100m,80,0,日野隆司,1:46.24,2019/5/11,日野隆司,松戸
短水路,男,個人メドレー,100m,85,0,志田璋一,1:54.88,2011/7/2,志田璋一,浦安
短水路,男,個人メドレー,200m,18,0,大場翔大,2:09.00,2012/11/18,大場翔大,二俣川
短水路,男,個人メドレー,200m,25,0,黒須和也,2:05.98,2003/4/27,黒須和也,S千葉
短水路,男,個人メドレー,200m,30,0,福田優,2:10.51,2014/2/16,福田優,目黒
短水路,男,個人メドレー,200m,35,0,天笠秀俊,2:15.72,2012/5/27,天笠秀俊,前橋
短水路,男,個人メドレー,400m,18,0,川島涼,5:05.76,2007/4/21,川島涼,Ｆ東戸塚
短水路,男,個人メドレー,400m,25,0,福田優,4:40.96,2013/4/27,福田優,目黒
短水路,男,個人メドレー,400m,30,0,知見邦彦,4:52.16,2012/11/18,知見邦彦,二俣川
短水路,男,個人メドレー,400m,35,0,和田弘太郎,5:05.41,2023/4/29,和田弘太郎,阿佐谷
短水路,男,個人メドレー,200m,40,0,山岡拓馬,2:13.87,2022/3/20,山岡拓馬,清瀬
短水路,男,個人メドレー,400m,40,0,中川卓,5:09.44,2013/4/27,中川卓,下北沢
短水路,男,個人メドレー,200m,45,0,清水照久,2:24.91,2009/4/12,清水照久,西東京
短水路,男,個人メドレー,200m,50,0,清水照久,2:27.32,2011/2/13,清水照久,西東京
短水路,男,個人メドレー,400m,50,0,今井正太郎,5:18.48,2016/4/16,今井正太郎,前橋
短水路,男,個人メドレー,200m,55,0,今井正太郎,2:28.17,2019/5/3,今井正太郎,前橋
短水路,男,個人メドレー,400m,55,0,今井正太郎,5:19.02,2019/4/20,今井正太郎,前橋
短水路,男,個人メドレー,200m,60,0,瀬戸淳,2:53.73,2016/5/15,瀬戸淳,市ヶ尾
短水路,男,個人メドレー,400m,60,0,瀬戸淳,6:22.97,2016/4/17,瀬戸淳,市ヶ尾
短水路,男,個人メドレー,200m,65,0,坪井晴人,3:11.29,2016/5/28,坪井晴人,F東戸塚
