course,gender,event,distance,age_group,is_relay,name_team_raw,record,established_date,athlete_name,team_name
短水路,男,平泳ぎ,100m,45,0,小野寺　誠 新浦安,1:05.37,2012/4/29,小野寺誠,新浦安
短水路,男,バタフライ,200m,45,0,清水 照久 西東京,2:27.07,2008/5/10,清水照久,西東京
短水路,男,平泳ぎ,100m,50,0,山崎　敬一郎 千葉みなと,1:15.08,2023/11/26,山崎敬一郎,千葉みなと
短水路,男,バタフライ,200m,50,0,戸川　義光 F千葉,2:27.69,2016/3/19,戸川義光,F千葉
短水路,男,平泳ぎ,100m,55,0,多田　博之 清瀬,1:22.77,2022/3/13,多田博之,清瀬
短水路,男,バタフライ,200m,55,0,小倉　秀和 清瀬,3:08.02,2023/3/18,小倉秀和,清瀬
短水路,男,平泳ぎ,100m,60,0,坪井 晴人 Ｆ東戸塚,1:25.07,2009/4/29,坪井晴人,Ｆ東戸塚
短水路,男,バタフライ,200m,60,0,白井　清嗣 ラフレ,4:15.37,2012/4/21,白井清嗣,ラフレ
短水路,男,平泳ぎ,100m,65,0,伊豆　正義 新浦安,1:26.16,2009/4/18,伊豆正義,新浦安
短水路,男,バタフライ,200m,65,0,桜井　三重 新浦安,3:38.56,2018/3/17,桜井三重,新浦安
短水路,男,平泳ぎ,100m,70,0,伊豆　正義 新浦安,1:29.31,2014/2/15,伊豆正義,新浦安
短水路,男,バタフライ,200m,70,0,吉原　一彦 阿佐谷,2:57.32,2025/1/9,吉原一彦,阿佐谷
短水路,男,平泳ぎ,100m,75,0,伊豆　正義 新浦安,1:35.69,2019/4/21,伊豆正義,新浦安
短水路,男,バタフライ,200m,75,0,白井　清嗣 大宮宮原,5:12.59,2023/5/14,白井清嗣,大宮宮原
短水路,男,平泳ぎ,200m,18,0,津守　陽介 目黒,2:17.43,2010/4/17,津守陽介,目黒
短水路,男,平泳ぎ,200m,25,0,森田　虎太郎 S千葉,2:21.10,2010/4/18,森田虎太郎,S千葉
短水路,男,平泳ぎ,200m,30,0,久保田　雅彦 前橋,2:22.79,2009/2/14,久保田雅彦,前橋
短水路,男,平泳ぎ,200m,35,0,和田　弘太郎 阿佐谷,2:32.59,2023/1/15,和田弘太郎,阿佐谷
短水路,男,個人メドレー,100m,18,0,石田　虎流 慶應日吉,58.43,2023/5/14,石田虎流,慶應日吉
短水路,男,個人メドレー,100m,25,0,内田 裕大 下北沢,57.01,2016/7/2,内田裕大,下北沢
短水路,男,個人メドレー,100m,30,0,坂田　龍亮 南千住,59.06,2016/7/2,坂田龍亮,南千住
短水路,男,個人メドレー,100m,35,0,鶴谷　学 二俣川,59.48,2019/5/11,鶴谷学,二俣川
短水路,男,平泳ぎ,200m,40,0,小野寺　誠 新浦安,2:24.58,2010/2/13,小野寺誠,新浦安
短水路,男,個人メドレー,100m,40,0,鶴谷　学 二俣川,1:00.05,2024/5/11,鶴谷学,二俣川
短水路,男,平泳ぎ,200m,45,0,小野寺　誠 新浦安,2:26.24,2012/4/21,小野寺誠,新浦安
短水路,男,個人メドレー,100m,45,0,山岡　拓馬 清瀬,1:00.05,2024/5/11,山岡拓馬,清瀬
短水路,男,平泳ぎ,200m,50,0,清水　照久 西東京,2:49.78,2011/5/7,清水照久,西東京
短水路,男,個人メドレー,100m,50,0,谷川　正志 越谷,1:04.94,2016/7/2,谷川正志,越谷
短水路,男,平泳ぎ,200m,55,0,山崎　秀路 清州,2:37.47,2021/1/31,山崎秀路,清州
短水路,男,個人メドレー,100m,55,0,今井　正太郎 前橋,1:08.36,2019/5/19,今井正太郎,前橋
短水路,男,平泳ぎ,200m,60,0,藤井　敏雄 西東京,3:21.28,2002/1/28,藤井敏雄,西東京
短水路,男,個人メドレー,100m,60,0,渡部　佳彦 市川,1:11.11,2023/5/14,渡部佳彦,市川
短水路,男,平泳ぎ,200m,65,0,伊豆　正義 新浦安,3:08.08,2009/4/19,伊豆正義,新浦安
短水路,男,個人メドレー,100m,65,0,吉原　一彦 阿佐谷,1:15.90,2023/5/14,吉原一彦,阿佐谷
短水路,男,平泳ぎ,200m,70,0,伊豆　正義 新浦安,3:15.94,2014/2/15,伊豆正義,新浦安
短水路,男,個人メドレー,100m,70,0,亀田　一麿 S東戸塚,1:23.83,2023/3/19,亀田一麿,S東戸塚
短水路,男,平泳ぎ,200m,75,0,伊豆　正義 新浦安,3:30.97,2019/4/20,伊豆正義,新浦安
短水路,男,個人メドレー,100m,75,0,志田 璋一 行徳,1:30.26,2002/5/26,志田璋一,行徳
短水路,男,個人メドレー,100m,80,0,日野　隆司 松戸,1:46.24,2019/5/11,日野隆司,松戸
短水路,男,個人メドレー,100m,85,0,志田 璋一 浦安,1:54.88,2011/7/2,志田璋一,浦安
短水路,男,個人メドレー,200m,18,0,大場　翔大 二俣川,2:09.00,2012/11/18,大場翔大,二俣川
短水路,男,個人メドレー,200m,25,0,黒須　和也 S千葉,2:05.98,2003/4/27,黒須和也,S千葉
短水路,男,個人メドレー,200m,30,0,福田　優 目黒,2:10.51,2014/2/16,福田優,目黒
短水路,男,個人メドレー,200m,35,0,天笠　秀俊 前橋,2:15.72,2012/5/27,天笠秀俊,前橋
短水路,男,個人メドレー,400m,18,0,川島　涼 Ｆ東戸塚,5:05.76,2007/4/21,川島涼,Ｆ東戸塚
短水路,男,個人メドレー,400m,25,0,福田　優 目黒,4:40.96,2013/4/27,福田優,目黒
短水路,男,個人メドレー,400m,30,0,知見　邦彦 二俣川,4:52.16,2012/11/18,知見邦彦,二俣川
短水路,男,個人メドレー,400m,35,0,和田　弘太郎 阿佐谷,5:05.41,2023/4/29,和田弘太郎,阿佐谷
短水路,男,個人メドレー,200m,40,0,山岡　拓馬 清瀬,2:13.87,2022/3/20,山岡拓馬,清瀬
短水路,男,個人メドレー,400m,40,0,中川　卓 下北沢,5:09.44,2013/4/27,中川卓,下北沢
短水路,男,個人メドレー,200m,45,0,清水　照久 西東京,2:24.91,2009/4/12,清水照久,西東京
短水路,男,個人メドレー,200m,50,0,清水 照久 西東京,2:27.32,2011/2/13,清水照久,西東京
短水路,男,個人メドレー,400m,50,0,今井　正太郎 前橋,5:18.48,2016/4/16,今井正太郎,前橋
短水路,男,個人メドレー,200m,55,0,今井　正太郎 前橋,2:28.17,2019/5/3,今井正太郎,前橋
短水路,男,個人メドレー,400m,55,0,今井　正太郎 前橋,5:19.02,2019/4/20,今井正太郎,前橋
短水路,男,個人メドレー,200m,60,0,瀬戸　淳 市ヶ尾,2:53.73,2016/5/15,瀬戸淳,市ヶ尾
短水路,男,個人メドレー,400m,60,0,瀬戸　淳 市ヶ尾,6:22.97,2016/4/17,瀬戸淳,市ヶ尾
短水路,男,個人メドレー,200m,65,0,坪井 晴人 F東戸塚,3:11.29,2016/5/28,坪井晴人,F東戸塚
短水路,男,個人メドレー,400m,65,0,桜井　三重 新浦安,7:36.13,2017/4/15,桜井三重,新浦安
短水路,男,個人メドレー,200m,70,0,吉原　一彦 阿佐谷,2:47.48,2025/2/24,吉原一彦,阿佐谷
短水路,男,個人メドレー,400m,70,0,渡辺　康 新三郷,7:07.46,2019/4/20,渡辺康,新三郷
短水路,男,個人メドレー,200m,75,0,白井　清嗣 大宮宮原,4:29.58,2023/1/14,白井清嗣,大宮宮原
短水路,男,個人メドレー,400m,75,0,白井　清嗣 大宮宮原,9:24.10,2023/5/20,白井清嗣,大宮宮原
短水路,男,メドレーリレー,4×25m,119,1,酒　井・瀧　下 二俣川 髙　栁・前　田,49.23,2014/7/5,酒井・瀧下・髙栁・前田,二俣川
短水路,男,メドレーリレー,4×25m,120,1,矢　野・尾　関 都島 ライアン・川　井,48.66,2025/6/1,矢野・尾関・ライアン・川井,都島
短水路,男,フリーリレー,4×25m,119,1,酒　井・大　川 二俣川 高　柳・前　田,44.07,2009/11/14,酒井・大川・高柳・前田,二俣川
短水路,男,フリーリレー,4×25m,120,1,ライアン・尾　関 都島 川　井・矢　野,42.92,2025/6/1,ライアン・尾関・川井・矢野,都島
短水路,男,メドレーリレー,4×25m,160,1,渋　谷・久保田 前橋 今　井・金　子,49.52,2009/6/7,渋谷・久保田・今井・金子,前橋
短水路,男,フリーリレー,4×25m,160,1,久保田・今　井 前橋 滋　野・金　子,45.05,2009/7/4,久保田・今井・滋野・金子,前橋
短水路,男,メドレーリレー,4×25m,200,1,渋　谷・大　槻 前橋 今　井・滋　野,50.96,2009/7/4,渋谷・大槻・今井・滋野,前橋
短水路,男,フリーリレー,4×25m,200,1,今　井・大　槻 前橋 渋　谷・滋　野,47.12,2009/10/18,今井・大槻・渋谷・滋野,前橋
短水路,男,メドレーリレー,4×25m,240,1,渋　谷・大　槻 前橋 今　井・滋　野,53.14,2019/5/11,渋谷・大槻・今井・滋野,前橋
短水路,男,フリーリレー,4×25m,240,1,今　井・渋　谷 前橋 大　槻・滋　野,49.30,2019/4/20,今井・渋谷・大槻・滋野,前橋
短水路,男,メドレーリレー,4×25m,280,1,桜　井・伊　豆 新浦安 西　村・安　永,1:09.92,2017/7/1,桜井・伊豆・西村・安永,新浦安
短水路,男,フリーリレー,4×25m,280,1,田　中・品　川 尼崎 山　崎・山　田,1:02.10,2024/6/30,田中・品川・山崎・山田,尼崎
短水路,男,メドレーリレー,4×25m,320,1,大　塚・柳　田 越谷 椎　野・大　森,1:35.63,2015/7/4,大塚・柳田・椎野・大森,越谷
短水路,男,フリーリレー,4×25m,320,1,椎　野・大　塚 越谷 大　森・柳　田,1:21.02,2015/7/4,椎野・大塚・大森・柳田,越谷
短水路,男,メドレーリレー,4×50m,119,1,青　木・知　見 二俣川 高　柳・前　田,1:44.49,2012/3/10,青木・知見・高柳・前田,二俣川
短水路,男,メドレーリレー,4×50m,120,1,鶴　谷・知　見 二俣川 前田(康) ・前田(崇),1:49.82,2023/5/14,鶴谷・知見・前田(康)・前田(崇),二俣川
短水路,男,フリーリレー,4×50m,119,1,前　田 ・大　川 二俣川 高　柳 ・酒　井,1:36.36,2009/3/15,前田・大川・高柳・酒井,二俣川
短水路,男,フリーリレー,4×50m,120,1,矢　野・尾　関 都島 川　井・ライアン,1:34.45,2025/6/1,矢野・尾関・川井・ライアン,都島
短水路,男,メドレーリレー,4×50m,160,1,渋　谷・久保田 前橋 今　井・金　子,1:48.85,2009/4/19,渋谷・久保田・今井・金子,前橋
短水路,男,フリーリレー,4×50m,160,1,久保田・天　笠 前橋 渋　谷・金　子,1:39.12,2010/2/13,久保田・天笠・渋谷・金子,前橋
短水路,男,メドレーリレー,4×50m,200,1,渋　谷・大　槻 前橋 今　井・滋　野,1:52.43,2009/2/14,渋谷・大槻・今井・滋野,前橋
短水路,男,フリーリレー,4×50m,200,1,今　井・金　子 前橋 大　槻・滋　野,1:43.13,2010/4/18,今井・金子・大槻・滋野,前橋
短水路,男,メドレーリレー,4×50m,240,1,渋　谷・大　槻 前橋 今　井・滋　野,1:56.54,2019/5/11,渋谷・大槻・今井・滋野,前橋
短水路,男,フリーリレー,4×50m,240,1,今　井・渋　谷 前橋 大　槻・滋　野,1:49.01,2019/4/21,今井・渋谷・大槻・滋野,前橋
短水路,男,フリーリレー,4×50m,280,1,吉　井・山　田 芦屋市 小　畠・今　泉,2:32.77,2023/7/2,吉井・山田・小畠・今泉,芦屋市
短水路,男,メドレーリレー,4×50m,280,1,桜　井・伊　豆 新浦安 西　村・安　永,2:46.58,2019/5/11,桜井・伊豆・西村・安永,新浦安
短水路,男,フリーリレー,4×50m,320,1,畠　山・鈴　木 ザバス鶴見 中　村・丸　本,3:20.20,2019/5/11,畠山・鈴木・中村・丸本,ザバス鶴見
短水路,男,メドレーリレー,4×100m,119,1,樋　口・山　口 F東戸塚 斉　藤・廻　立,3:52.42,2013/11/2,樋口・山口・斉藤・廻立,F東戸塚
短水路,男,メドレーリレー,4×100m,120,1,近　藤・知　見 二俣川 髙　栁・前　田,4:08.09,2014/7/5,近藤・知見・髙栁・前田,二俣川
短水路,男,フリーリレー,4×100m,119,1,前　田・酒　井 二俣川 高　柳・大　場,3:37.57,2013/7/6,前田・酒井・高柳・大場,二俣川
短水路,男,フリーリレー,4×100m,120,1,前　田・穂　積 二俣川 近　藤・髙　栁,3:44.85,2014/7/5,前田・穂積・近藤・髙栁,二俣川
短水路,男,メドレーリレー,4×100m,160,1,渋　谷・久保田 前橋 天　笠・金　子,4:02.64,2010/11/20,渋谷・久保田・天笠・金子,前橋
短水路,男,フリーリレー,4×100m,160,1,野　田・小野寺 新浦安 國　澤・佐　藤,3:44.87,2012/6/30,野田・小野寺・國澤・佐藤,新浦安
短水路,男,メドレーリレー,4×100m,200,1,國　澤・小野寺 新浦安 佐　藤・石　附,4:27.81,2016/7/2,國澤・小野寺・佐藤・石附,新浦安
短水路,男,フリーリレー,4×100m,200,1,今　井・飯　塚 前橋 滋　野・金　子,3:58.10,2013/11/24,今井・飯塚・滋野・金子,前橋
短水路,男,メドレーリレー,4×100m,240,1,吉　田・吉　村 成城 羽　田・若　宮,5:19.16,2016/7/2,吉田・吉村・羽田・若宮,成城
短水路,男,フリーリレー,4×100m,240,1,羽　田・吉　村 成城 吉　田・若　宮,4:49.94,2016/7/2,羽田・吉村・吉田・若宮,成城
短水路,男,フリーリレー,4×100m,280,1,稲　田・橋　本 八千代台 長　岡・安　田,6:12.46,2017/7/1,稲田・橋本・長岡・安田,八千代台
短水路,男,フリーリレー,4×200m,119,1,前　田・酒　井 二俣川 穂　積・永　瀬,8:10.32,2011/5/15,前田・酒井・穂積・永瀬,二俣川
短水路,男,フリーリレー,4×200m,120,1,椎　本・　林 阿佐谷 和　田・棚　網,8:29.74,2022/5/22,椎本・林・和田・棚網,阿佐谷
短水路,男,フリーリレー,4×200m,160,1,今　井・金　子 前橋 飯　塚・福　島,8:35.05,2011/11/19,今井・金子・飯塚・福島,前橋
短水路,男,フリーリレー,4×200m,200,1,今 井・滋 野 前橋 金　子・福 島,9:04.84,2014/4/13,今井・滋・前橋金子・福島,野
短水路,男,メドレーリレー,4×100m,280,1,稲　田・藤　田 八千代台 安　田・橋　本 -,6:57.58,2016/7/2,稲田・藤田・安田・橋本,八千代台
短水路,男,フリーリレー,4×200m,240,1,今　井・大　槻 前橋 滋　野・渋　谷 16 -,9:23.56,2019/4/7,今井・大槻・滋野・渋谷,前橋
短水路,混合,メドレーリレー,4×25m,119,1,矢　内・知　見 二俣川 高　柳・内　田,54.41,2012/3/11,矢内・知見・高柳・内田,二俣川
短水路,混合,メドレーリレー,4×25m,120,1,吉　村・吉　岡 長津田 葛　原・本　田,54.31,2014/5/4,吉村・吉岡・葛原・本田,長津田
短水路,混合,フリーリレー,4×25m,119,1,前　田・矢　内 二俣川 内　田・高　柳,47.52,2010/3/14,前田・矢内・内田・高柳,二俣川
短水路,混合,フリーリレー,4×25m,120,1,葛　原・吉　岡 長津田 吉　村・太　田,48.23,2014/3/9,葛原・吉岡・吉村・太田,長津田
短水路,混合,メドレーリレー,4×25m,160,1,寺　田・近　藤 二俣川 武　井・　堀,57.57,2010/11/14,寺田・近藤・武井・堀,二俣川
短水路,混合,フリーリレー,4×25m,160,1,鳥　井・唐　鎌 S千葉 年　岡・國　澤,50.90,2011/7/2,鳥井・唐鎌・年岡・國澤,S千葉
短水路,混合,メドレーリレー,4×25m,200,1,志 手・岡 田 前橋 今 井・滋 野,57.98,2014/5/4,志手・岡・前橋今井・滋野,田
短水路,混合,フリーリレー,4×25m,200,1,岡　田・志　手 前橋 滋　野・金　子,51.73,2015/5/3,岡田・志手・滋野・金子,前橋
短水路,混合,メドレーリレー,4×25m,240,1,渋　谷・大　槻 前橋 佐々木・五十嵐,59.12,2019/4/7,渋谷・大槻・佐々木・五十嵐,前橋
短水路,混合,フリーリレー,4×25m,240,1,今　井・五十嵐 前橋 佐々木・滋　野,52.91,2017/5/3,今井・五十嵐・佐々木・滋野,前橋
短水路,混合,フリーリレー,4×25m,280,1,石　附・柴　田 新浦安 綱　川・西　村,1:04.80,2023/5/14,石附・柴田・綱川・西村,新浦安
短水路,混合,メドレーリレー,4×25m,280,1,吉 澤 ・ 高 附 清瀬 岡 田 ・ 鈴 木,1:19.77,2023/3/18,吉澤・附清瀬岡田・鈴木,高
短水路,混合,フリーリレー,4×25m,320,1,品　川・田　中 尼崎 下　河・杉　浦,1:22.19,2024/6/30,品川・田中・下河・杉浦,尼崎
短水路,混合,メドレーリレー,4×50m,119,1,矢　内・采　野 二俣川 高　柳・内　田,1:58.60,2008/2/16,矢内・采野・高柳・内田,二俣川
短水路,混合,メドレーリレー,4×50m,120,1,年　岡・川　口 Ｓ千葉 志母谷・神　長,2:06.80,2013/4/29,年岡・川口・志母谷・神長,S千葉
短水路,混合,フリーリレー,4×50m,119,1,矢　内・内　田 二俣川 酒　井・前　田,1:47.04,2008/2/16,矢内・内田・酒井・前田,二俣川
短水路,混合,フリーリレー,4×50m,120,1,久　保・滝　島 西東京 麻　生・阿　部,1:52.63,2004/5/30,久保・滝島・麻生・阿部,西東京
短水路,混合,メドレーリレー,4×50m,160,1,小林・星野 長津田 吉村・川北,2:02.71,2025/5/18,小林・星野・吉村・川北,長津田
短水路,混合,フリーリレー,4×50m,160,1,近　藤 ・武　井 二俣川  堀 ・永　瀬,1:52.45,2009/2/15,近藤・武井・堀・永瀬,二俣川
短水路,混合,メドレーリレー,4×50m,200,1,篠　・久　保 前橋 今　井・滋　野,2:05.06,2017/5/14,篠・久保・今井・滋野,前橋
短水路,混合,フリーリレー,4×50m,200,1,岡　田・志　手 前橋 滋　野・金　子,1:53.13,2015/5/17,岡田・志手・滋野・金子,前橋
短水路,混合,メドレーリレー,4×50m,240,1,渋　谷・大　槻 前橋 佐々木・五十嵐,2:08.08,2019/6/2,渋谷・大槻・佐々木・五十嵐,前橋
短水路,混合,フリーリレー,4×50m,240,1,今　井・佐々木 前橋 五十嵐・滋　野,2:01.21,2017/6/4,今井・佐々木・五十嵐・滋野,前橋
短水路,混合,メドレーリレー,4×50m,280,1,平　岡・渡　辺 デルタ 佐　多・松　本,2:45.86,2019/1/27,平岡・渡辺・佐多・松本,デルタ
短水路,混合,フリーリレー,4×50m,280,1,平　岡・寺　嶋 MSPデルタ 佐　多・松　本,2:20.77,2020/1/26,平岡・寺嶋・佐多・松本,MSPデルタ
短水路,混合,メドレーリレー,4×100m,119,1,矢　内・知　見 二俣川 高　柳・内　田,4:22.17,2012/5/27,矢内・知見・高柳・内田,二俣川
短水路,混合,フリーリレー,4×100m,119,1,前　田・酒　井 二俣川 穂　積・高　柳,3:38.72,2012/6/30,前田・酒井・穂積・高柳,二俣川
短水路,混合,フリーリレー,4×100m,120,1,志　賀・岩　崎 前橋 吉　田・久保田,4:34.58,2010/11/21,志賀・岩崎・吉田・久保田,前橋
短水路,混合,メドレーリレー,4×100m,160,1,志　手・久保田 前橋 飯　塚・岡　田,4:26.10,2012/5/27,志手・久保田・飯塚・岡田,前橋
短水路,混合,フリーリレー,4×100m,160,1,福　島・岡　田 前橋 志　手・金　子,4:04.92,2012/5/27,福島・岡田・志手・金子,前橋
短水路,混合,メドレーリレー,4×100m,200,1,篠　・久　保 前橋 今　井・滋　野,4:39.99,2017/11/19,篠・久保・今井・滋野,前橋
短水路,混合,フリーリレー,4×100m,200,1,冨　家・　堀 二俣川 岡　本・下　家,4:17.32,2013/4/27,冨家・堀・岡本・下家,二俣川
短水路,混合,フリーリレー,4×100m,240,1,渋　谷・大　槻 前橋 佐々木・五十嵐,4:33.56,2019/10/21,渋谷・大槻・佐々木・五十嵐,前橋
短水路,混合,フリーリレー,4×200m,120,1,門　田・鈴　木 大宮 宮　川・土　橋,9:56.86,2014/11/9,門田・鈴木・宮川・土橋,大宮
短水路,混合,フリーリレー,4×200m,160,1,岡　田・志　手 前橋 飯　塚・福　島,8:52.37,2012/11/24,岡田・志手・飯塚・福島,前橋
短水路,混合,フリーリレー,4×200m,200,1,若　宮・仲　田 成城 丸　・村　上,10:47.13,2025/5/17,若宮・仲田・丸・村上,成城
短水路,混合,メドレーリレー,4×100m,240,1,渋　谷・大　槻 前橋 佐々木・五十嵐 -,5:08.79,2019/10/20,渋谷・大槻・佐々木・五十嵐,前橋
短水路,混合,フリーリレー,4×200m,240,1,前橋 金　井・滋　野（好） 渡　辺・滋　野（文） 17 -,12:04.22,2012/11/24,金井・滋野（好）・渡辺・滋野（文）,前橋
