round,pool_type,race_no,gender,event_name,age_group_label,world_record,japan_record,meet_record,rank,team_name,combined_age,lane,time_display,time_seconds,is_meet_record,is_japan_record,is_world_record,lap_times
75,長水路,24,混合,4×50mフリーリレー,320～359歳,2:35.97,2:37.10,3:07.41,1,ザバス鶴見,321,1/2,3:22.45,202.45,False,False,False,"57.97,1:35.36,2:48.40"
75,長水路,24,混合,4×50mフリーリレー,280～319歳,2:03.33,2:13.73,2:35.42,1,セ・阿佐谷,281,3/6,2:24.46,144.46,True,False,False,"36.55,1:17.22,1:55.02"
75,長水路,24,混合,4×50mフリーリレー,280～319歳,2:03.33,2:13.73,2:35.42,2,セ・成城,283,2/7,2:32.77,152.77,True,False,False,"41.52,1:21.59,1:57.89"
75,長水路,24,混合,4×50mフリーリレー,280～319歳,2:03.33,2:13.73,2:35.42,3,セ・慶應日吉,288,1/6,2:53.96,173.96,False,False,False,"49.64,1:34.84,2:15.52"
75,長水路,24,混合,4×50mフリーリレー,240～279歳,1:54.54,1:56.75,2:01.69,1,セ・市ヶ尾,244,5/9,2:12.97,132.97,False,False,False,"29.86,1:01.00,1:43.83"
75,長水路,24,混合,4×50mフリーリレー,240～279歳,1:54.54,1:56.75,2:01.69,2,セ・二俣川,250,4/3,2:15.18,135.18,False,False,False,"31.49,1:07.25,1:39.50"
75,長水路,24,混合,4×50mフリーリレー,240～279歳,1:54.54,1:56.75,2:01.69,3,セ・成城,245,4/6,2:15.54,135.54,False,False,False,"27.41,1:02.20,1:40.26"
75,長水路,24,混合,4×50mフリーリレー,240～279歳,1:54.54,1:56.75,2:01.69,4,セ・西新井,240,4/10,2:18.79,138.79,False,False,False,"28.50,1:13.19,1:50.47"
75,長水路,24,混合,4×50mフリーリレー,240～279歳,1:54.54,1:56.75,2:01.69,5,セ・成瀬,247,3/5,2:24.32,144.32,False,False,False,"30.45,1:11.77,1:51.98"
75,長水路,24,混合,4×50mフリーリレー,240～279歳,1:54.54,1:56.75,2:01.69,6,セ・葛西,240,3/8,2:27.02,147.02,False,False,False,"31.59,1:13.11,1:56.65"
75,長水路,24,混合,4×50mフリーリレー,240～279歳,1:54.54,1:56.75,2:01.69,7,セ・天王洲,241,3/10,2:28.90,148.9,False,False,False,"30.58,1:13.64,1:55.29"
75,長水路,24,混合,4×50mフリーリレー,240～279歳,1:54.54,1:56.75,2:01.69,8,セ・長津田,244,3/2,2:32.22,152.22,False,False,False,"31.00,1:07.14,1:49.46"
75,長水路,24,混合,4×50mフリーリレー,240～279歳,1:54.54,1:56.75,2:01.69,9,ザバス鶴見,246,1/5,2:44.35,164.35,False,False,False,"42.82,1:22.12,2:09.07"
75,長水路,24,混合,4×50mフリーリレー,240～279歳,1:54.54,1:56.75,2:01.69,10,セ・成城,244,2/3,2:44.86,164.86,False,False,False,"36.49,1:21.56,2:03.24"
75,長水路,24,混合,4×50mフリーリレー,240～279歳,1:54.54,1:56.75,2:01.69,11,セ・清瀬,273,1/4,2:52.63,172.63,False,False,False,"38.94,1:29.19,2:17.44"
75,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,1,ザバス鶴見,204,5/6,2:04.02,124.02,False,False,False,"30.58,1:07.12,1:33.70"
75,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,2,セ・大宮宮原,216,5/5,2:04.77,124.77,False,False,False,"33.40,1:03.34,1:37.63"
75,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,3,セ・阿佐谷,200,6/4,2:05.31,125.31,False,False,False,"32.35,1:09.14,1:39.48"
75,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,4,セ・二俣川,205,6/9,2:09.67,129.67,False,False,False,"28.59,1:04.06,1:41.57"
75,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,5,セ・二俣川,202,4/8,2:12.42,132.42,False,False,False,"29.18,1:05.23,1:45.50"
75,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,6,セ・用賀,205,5/3,2:15.89,135.89,False,False,False,"33.39,1:13.72,1:42.98"
75,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,7,セ・市ヶ尾,201,4/2,2:19.93,139.93,False,False,False,"33.49,1:11.68,1:45.42"
75,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,8,セ・大森,216,3/9,2:21.62,141.62,False,False,False,"36.24,1:17.20,1:55.70"
75,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,9,セ・桶川北本,225,2/8,2:24.31,144.31,False,False,False,"27.27,1:00.32,1:45.28"
75,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,10,セ・松戸,217,3/3,2:24.36,144.36,False,False,False,"35.26,1:08.94,1:46.74"
75,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,11,ザバス鶴見,218,3/7,2:24.52,144.52,False,False,False,"37.63,1:16.59,1:51.30"
75,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,12,セ・南青山,211,2/4,2:28.33,148.32999999999998,False,False,False,"35.05,1:17.29,1:57.04"
75,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,13,セ・大森,203,2/2,2:28.84,148.84,False,False,False,"32.95,1:15.51,1:58.72"
75,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,14,セ・上池袋,231,2/9,2:29.14,149.14,False,False,False,"34.53,1:15.81,1:56.29"
75,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,15,セ・清瀬,214,3/4,2:30.74,150.74,False,False,False,"31.37,1:21.74,2:02.32"
75,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,16,セ・成城,239,5/2,2:32.09,152.09,False,False,False,"44.20,1:20.94,1:56.24"
75,長水路,24,混合,4×50mフリーリレー,200～239歳,1:44.96,1:49.36,1:56.75,17,セ・成城,232,4/4,2:34.23,154.23,False,False,False,"39.37,1:19.10,2:03.28"
75,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,1,セ・長津田,164,7/7,1:54.86,114.86,False,False,False,"28.67,56.81,1:25.89"
75,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,2,セ・千葉みなと,183,7/2,1:58.03,118.03,False,False,False,"27.21,54.67,1:27.18"
75,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,3,セ・二俣川,163,6/5,1:59.42,119.42,False,False,False,"26.28,59.61,1:35.86"
75,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,4,セ・成城,189,7/9,2:00.98,120.98,False,False,False,"27.39,56.00,1:29.12"
75,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,5,セ・葛西,168,6/8,2:04.17,124.17,False,False,False,"29.24,54.98,1:31.81"
75,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,6,ザバス鶴見,171,5/4,2:04.89,124.89,False,False,False,"32.79,1:08.98,1:37.40"
75,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,7,セ・清瀬,180,6/1,2:04.94,124.94,False,False,False,"26.96,1:01.70,1:36.80"
75,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,8,セ・天王洲,160,6/3,2:06.61,126.61,False,False,False,"28.08,1:04.33,1:38.74"
75,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,9,セ・横浜,191,5/10,2:10.01,130.01,False,False,False,"34.87,1:11.30,1:44.32"
75,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,10,セ・目黒,199,4/7,2:10.19,130.19,False,False,False,"29.63,1:04.91,1:35.39"
75,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,11,セ・長津田,180,4/9,2:19.98,139.98,False,False,False,"30.12,1:00.39,1:41.92"
75,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,12,セ・青砥,178,3/1,2:35.14,155.14,False,False,False,"36.77,1:19.46,2:06.21"
75,長水路,24,混合,4×50mフリーリレー,160～199歳,1:42.27,1:44.31,1:54.40,13,セ・慶應日吉,193,1/3,2:38.28,158.28,False,False,False,"50.22,1:22.63,2:05.32"
75,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:42.93,1:49.82,1,セ・二俣川,122,7/3,1:55.02,115.02000000000001,False,False,False,"25.72,57.89,1:28.00"
75,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:42.93,1:49.82,2,セ・武蔵小杉,151,7/4,1:55.87,115.87,False,False,False,"26.29,59.19,1:30.35"
75,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:42.93,1:49.82,3,セ・成城,122,6/7,2:02.70,122.7,False,False,False,"27.74,59.13,1:31.51"
75,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:42.93,1:49.82,4,ザバス鶴見,142,5/7,2:03.41,123.41,False,False,False,"26.92,1:00.06,1:36.96"
75,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:42.93,1:49.82,5,セ・慶應日吉,158,1/7,2:07.31,127.31,False,False,False,"28.98,1:02.93,1:40.38"
75,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:42.93,1:49.82,6,セ・清瀬,157,6/2,2:07.45,127.45,False,False,False,"25.68,1:03.81,1:40.75"
75,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:42.93,1:49.82,7,セ・阿佐谷,156,6/6,2:08.14,128.14,False,False,False,"27.43,1:10.02,1:41.55"
75,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:42.93,1:49.82,8,セ・蒲田,136,4/5,2:08.69,128.69,False,False,False,"30.24,1:14.76,1:42.22"
75,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:42.93,1:49.82,9,ザバス川崎,153,5/1,2:09.29,129.29,False,False,False,"27.82,1:02.82,1:41.77"
75,長水路,24,混合,4×50mフリーリレー,120～159歳,1:40.14,1:42.93,1:49.82,10,セ・天王洲,154,5/8,2:10.98,130.98,False,False,False,"26.52,1:09.52,1:42.63"
75,長水路,24,混合,4×50mフリーリレー,72～119歳,,,1:45.10,1,セ・谷津,93,7/1,1:49.94,109.94,False,False,False,"24.28,55.18,1:20.63"
75,長水路,24,混合,4×50mフリーリレー,72～119歳,,,1:45.10,2,セ・成城,108,7/8,1:52.49,112.49000000000001,False,False,False,"26.30,52.05,1:22.46"
75,長水路,24,混合,4×50mフリーリレー,72～119歳,,,1:45.10,3,セ・二俣川,82,7/5,1:52.63,112.63,False,False,False,"26.75,55.82,1:23.00"
75,長水路,24,混合,4×50mフリーリレー,72～119歳,,,1:45.10,4,ザバス鶴見,90,7/6,1:54.14,114.14,False,False,False,"30.04,1:02.23,1:29.05"
75,長水路,24,混合,4×50mフリーリレー,72～119歳,,,1:45.10,5,セ・柏,118,7/10,1:54.56,114.56,False,False,False,"30.82,1:01.97,1:29.67"
75,長水路,24,混合,4×50mフリーリレー,72～119歳,,,1:45.10,6,セ・慶應日吉,112,4/1,1:55.99,115.99000000000001,False,False,False,"24.72,1:00.46,1:31.10"
75,長水路,24,混合,4×50mフリーリレー,72～119歳,,,1:45.10,7,セ・茂原,119,6/10,2:00.52,120.52,False,False,False,"25.73,55.84,1:31.61"
